response_id,lockdown_period,subscale,item,score
R_3Dhl5RDE5WPkhjZ,before,stress,1,2
R_3Dhl5RDE5WPkhjZ,before,anxiety,2,2
R_3Dhl5RDE5WPkhjZ,before,depression,3,1
R_3Dhl5RDE5WPkhjZ,before,anxiety,4,2
R_3Dhl5RDE5WPkhjZ,before,depression,5,3
R_3Dhl5RDE5WPkhjZ,before,stress,6,0
R_3Dhl5RDE5WPkhjZ,before,anxiety,7,2
R_3Dhl5RDE5WPkhjZ,before,stress,8,1
R_3Dhl5RDE5WPkhjZ,before,anxiety,9,0
R_3Dhl5RDE5WPkhjZ,before,depression,10,0
R_3Dhl5RDE5WPkhjZ,before,stress,11,0
R_3Dhl5RDE5WPkhjZ,before,stress,12,2
R_3Dhl5RDE5WPkhjZ,before,depression,13,0
R_3Dhl5RDE5WPkhjZ,before,stress,14,2
R_3Dhl5RDE5WPkhjZ,before,anxiety,15,0
R_3Dhl5RDE5WPkhjZ,before,depression,16,1
R_3Dhl5RDE5WPkhjZ,before,depression,17,0
R_3Dhl5RDE5WPkhjZ,before,stress,18,1
R_3Dhl5RDE5WPkhjZ,before,anxiety,19,1
R_3Dhl5RDE5WPkhjZ,before,anxiety,20,1
R_3Dhl5RDE5WPkhjZ,before,depression,21,0
R_3Dhl5RDE5WPkhjZ,during,stress,1,2
R_3Dhl5RDE5WPkhjZ,during,anxiety,2,1
R_3Dhl5RDE5WPkhjZ,during,depression,3,0
R_3Dhl5RDE5WPkhjZ,during,anxiety,4,2
R_3Dhl5RDE5WPkhjZ,during,depression,5,2
R_3Dhl5RDE5WPkhjZ,during,stress,6,0
R_3Dhl5RDE5WPkhjZ,during,anxiety,7,1
R_3Dhl5RDE5WPkhjZ,during,stress,8,1
R_3Dhl5RDE5WPkhjZ,during,anxiety,9,0
R_3Dhl5RDE5WPkhjZ,during,depression,10,1
R_3Dhl5RDE5WPkhjZ,during,stress,11,1
R_3Dhl5RDE5WPkhjZ,during,stress,12,2
R_3Dhl5RDE5WPkhjZ,during,depression,13,1
R_3Dhl5RDE5WPkhjZ,during,stress,14,1
R_3Dhl5RDE5WPkhjZ,during,anxiety,15,0
R_3Dhl5RDE5WPkhjZ,during,depression,16,1
R_3Dhl5RDE5WPkhjZ,during,depression,17,0
R_3Dhl5RDE5WPkhjZ,during,stress,18,1
R_3Dhl5RDE5WPkhjZ,during,anxiety,19,1
R_3Dhl5RDE5WPkhjZ,during,anxiety,20,0
R_3Dhl5RDE5WPkhjZ,during,depression,21,0
R_82Cae0gGCtZlvZD,before,stress,1,1
R_82Cae0gGCtZlvZD,before,anxiety,2,0
R_82Cae0gGCtZlvZD,before,depression,3,0
R_82Cae0gGCtZlvZD,before,anxiety,4,0
R_82Cae0gGCtZlvZD,before,depression,5,1
R_82Cae0gGCtZlvZD,before,stress,6,1
R_82Cae0gGCtZlvZD,before,anxiety,7,0
R_82Cae0gGCtZlvZD,before,stress,8,0
R_82Cae0gGCtZlvZD,before,anxiety,9,0
R_82Cae0gGCtZlvZD,before,depression,10,0
R_82Cae0gGCtZlvZD,before,stress,11,1
R_82Cae0gGCtZlvZD,before,stress,12,0
R_82Cae0gGCtZlvZD,before,depression,13,0
R_82Cae0gGCtZlvZD,before,stress,14,2
R_82Cae0gGCtZlvZD,before,anxiety,15,0
R_82Cae0gGCtZlvZD,before,depression,16,0
R_82Cae0gGCtZlvZD,before,depression,17,0
R_82Cae0gGCtZlvZD,before,stress,18,1
R_82Cae0gGCtZlvZD,before,anxiety,19,1
R_82Cae0gGCtZlvZD,before,anxiety,20,0
R_82Cae0gGCtZlvZD,before,depression,21,0
R_82Cae0gGCtZlvZD,during,stress,1,3
R_82Cae0gGCtZlvZD,during,anxiety,2,0
R_82Cae0gGCtZlvZD,during,depression,3,2
R_82Cae0gGCtZlvZD,during,anxiety,4,0
R_82Cae0gGCtZlvZD,during,depression,5,2
R_82Cae0gGCtZlvZD,during,stress,6,3
R_82Cae0gGCtZlvZD,during,anxiety,7,0
R_82Cae0gGCtZlvZD,during,stress,8,2
R_82Cae0gGCtZlvZD,during,anxiety,9,0
R_82Cae0gGCtZlvZD,during,depression,10,2
R_82Cae0gGCtZlvZD,during,stress,11,2
R_82Cae0gGCtZlvZD,during,stress,12,2
R_82Cae0gGCtZlvZD,during,depression,13,3
R_82Cae0gGCtZlvZD,during,stress,14,1
R_82Cae0gGCtZlvZD,during,anxiety,15,1
R_82Cae0gGCtZlvZD,during,depression,16,2
R_82Cae0gGCtZlvZD,during,depression,17,2
R_82Cae0gGCtZlvZD,during,stress,18,2
R_82Cae0gGCtZlvZD,during,anxiety,19,0
R_82Cae0gGCtZlvZD,during,anxiety,20,1
R_82Cae0gGCtZlvZD,during,depression,21,2
R_0Iq1QihJbkIZGG5,before,stress,1,1
R_0Iq1QihJbkIZGG5,before,anxiety,2,0
R_0Iq1QihJbkIZGG5,before,depression,3,0
R_0Iq1QihJbkIZGG5,before,anxiety,4,0
R_0Iq1QihJbkIZGG5,before,depression,5,1
R_0Iq1QihJbkIZGG5,before,stress,6,0
R_0Iq1QihJbkIZGG5,before,anxiety,7,0
R_0Iq1QihJbkIZGG5,before,stress,8,0
R_0Iq1QihJbkIZGG5,before,anxiety,9,0
R_0Iq1QihJbkIZGG5,before,depression,10,0
R_0Iq1QihJbkIZGG5,before,stress,11,0
R_0Iq1QihJbkIZGG5,before,stress,12,0
R_0Iq1QihJbkIZGG5,before,depression,13,1
R_0Iq1QihJbkIZGG5,before,stress,14,2
R_0Iq1QihJbkIZGG5,before,anxiety,15,0
R_0Iq1QihJbkIZGG5,before,depression,16,0
R_0Iq1QihJbkIZGG5,before,depression,17,0
R_0Iq1QihJbkIZGG5,before,stress,18,2
R_0Iq1QihJbkIZGG5,before,anxiety,19,0
R_0Iq1QihJbkIZGG5,before,anxiety,20,0
R_0Iq1QihJbkIZGG5,before,depression,21,1
R_0Iq1QihJbkIZGG5,during,stress,1,1
R_0Iq1QihJbkIZGG5,during,anxiety,2,0
R_0Iq1QihJbkIZGG5,during,depression,3,1
R_0Iq1QihJbkIZGG5,during,anxiety,4,0
R_0Iq1QihJbkIZGG5,during,depression,5,0
R_0Iq1QihJbkIZGG5,during,stress,6,0
R_0Iq1QihJbkIZGG5,during,anxiety,7,0
R_0Iq1QihJbkIZGG5,during,stress,8,0
R_0Iq1QihJbkIZGG5,during,anxiety,9,0
R_0Iq1QihJbkIZGG5,during,depression,10,0
R_0Iq1QihJbkIZGG5,during,stress,11,0
R_0Iq1QihJbkIZGG5,during,stress,12,0
R_0Iq1QihJbkIZGG5,during,depression,13,1
R_0Iq1QihJbkIZGG5,during,stress,14,2
R_0Iq1QihJbkIZGG5,during,anxiety,15,0
R_0Iq1QihJbkIZGG5,during,depression,16,1
R_0Iq1QihJbkIZGG5,during,depression,17,0
R_0Iq1QihJbkIZGG5,during,stress,18,2
R_0Iq1QihJbkIZGG5,during,anxiety,19,0
R_0Iq1QihJbkIZGG5,during,anxiety,20,0
R_0Iq1QihJbkIZGG5,during,depression,21,0
R_XYYWZaTga3BEXdL,before,stress,1,1
R_XYYWZaTga3BEXdL,before,anxiety,2,1
R_XYYWZaTga3BEXdL,before,depression,3,0
R_XYYWZaTga3BEXdL,before,anxiety,4,0
R_XYYWZaTga3BEXdL,before,depression,5,1
R_XYYWZaTga3BEXdL,before,stress,6,0
R_XYYWZaTga3BEXdL,before,anxiety,7,0
R_XYYWZaTga3BEXdL,before,stress,8,0
R_XYYWZaTga3BEXdL,before,anxiety,9,0
R_XYYWZaTga3BEXdL,before,depression,10,1
R_XYYWZaTga3BEXdL,before,stress,11,1
R_XYYWZaTga3BEXdL,before,stress,12,0
R_XYYWZaTga3BEXdL,before,depression,13,1
R_XYYWZaTga3BEXdL,before,stress,14,1
R_XYYWZaTga3BEXdL,before,anxiety,15,0
R_XYYWZaTga3BEXdL,before,depression,16,1
R_XYYWZaTga3BEXdL,before,depression,17,0
R_XYYWZaTga3BEXdL,before,stress,18,0
R_XYYWZaTga3BEXdL,before,anxiety,19,0
R_XYYWZaTga3BEXdL,before,anxiety,20,0
R_XYYWZaTga3BEXdL,before,depression,21,0
R_XYYWZaTga3BEXdL,during,stress,1,1
R_XYYWZaTga3BEXdL,during,anxiety,2,1
R_XYYWZaTga3BEXdL,during,depression,3,0
R_XYYWZaTga3BEXdL,during,anxiety,4,0
R_XYYWZaTga3BEXdL,during,depression,5,1
R_XYYWZaTga3BEXdL,during,stress,6,0
R_XYYWZaTga3BEXdL,during,anxiety,7,0
R_XYYWZaTga3BEXdL,during,stress,8,0
R_XYYWZaTga3BEXdL,during,anxiety,9,0
R_XYYWZaTga3BEXdL,during,depression,10,1
R_XYYWZaTga3BEXdL,during,stress,11,0
R_XYYWZaTga3BEXdL,during,stress,12,0
R_XYYWZaTga3BEXdL,during,depression,13,1
R_XYYWZaTga3BEXdL,during,stress,14,0
R_XYYWZaTga3BEXdL,during,anxiety,15,0
R_XYYWZaTga3BEXdL,during,depression,16,1
R_XYYWZaTga3BEXdL,during,depression,17,0
R_XYYWZaTga3BEXdL,during,stress,18,0
R_XYYWZaTga3BEXdL,during,anxiety,19,0
R_XYYWZaTga3BEXdL,during,anxiety,20,0
R_XYYWZaTga3BEXdL,during,depression,21,0
R_31BhgcJAtt4udIx,before,stress,1,3
R_31BhgcJAtt4udIx,before,anxiety,2,3
R_31BhgcJAtt4udIx,before,depression,3,2
R_31BhgcJAtt4udIx,before,anxiety,4,0
R_31BhgcJAtt4udIx,before,depression,5,3
R_31BhgcJAtt4udIx,before,stress,6,2
R_31BhgcJAtt4udIx,before,anxiety,7,3
R_31BhgcJAtt4udIx,before,stress,8,3
R_31BhgcJAtt4udIx,before,anxiety,9,3
R_31BhgcJAtt4udIx,before,depression,10,3
R_31BhgcJAtt4udIx,before,stress,11,3
R_31BhgcJAtt4udIx,before,stress,12,3
R_31BhgcJAtt4udIx,before,depression,13,3
R_31BhgcJAtt4udIx,before,stress,14,3
R_31BhgcJAtt4udIx,before,anxiety,15,3
R_31BhgcJAtt4udIx,before,depression,16,0
R_31BhgcJAtt4udIx,before,depression,17,3
R_31BhgcJAtt4udIx,before,stress,18,1
R_31BhgcJAtt4udIx,before,anxiety,19,1
R_31BhgcJAtt4udIx,before,anxiety,20,0
R_31BhgcJAtt4udIx,before,depression,21,2
R_31BhgcJAtt4udIx,during,stress,1,3
R_31BhgcJAtt4udIx,during,anxiety,2,3
R_31BhgcJAtt4udIx,during,depression,3,3
R_31BhgcJAtt4udIx,during,anxiety,4,0
R_31BhgcJAtt4udIx,during,depression,5,3
R_31BhgcJAtt4udIx,during,stress,6,3
R_31BhgcJAtt4udIx,during,anxiety,7,3
R_31BhgcJAtt4udIx,during,stress,8,3
R_31BhgcJAtt4udIx,during,anxiety,9,3
R_31BhgcJAtt4udIx,during,depression,10,3
R_31BhgcJAtt4udIx,during,stress,11,3
R_31BhgcJAtt4udIx,during,stress,12,3
R_31BhgcJAtt4udIx,during,depression,13,3
R_31BhgcJAtt4udIx,during,stress,14,3
R_31BhgcJAtt4udIx,during,anxiety,15,3
R_31BhgcJAtt4udIx,during,depression,16,3
R_31BhgcJAtt4udIx,during,depression,17,3
R_31BhgcJAtt4udIx,during,stress,18,2
R_31BhgcJAtt4udIx,during,anxiety,19,3
R_31BhgcJAtt4udIx,during,anxiety,20,0
R_31BhgcJAtt4udIx,during,depression,21,3
R_O22BvtbesSiM9H3,before,stress,1,2
R_O22BvtbesSiM9H3,before,anxiety,2,0
R_O22BvtbesSiM9H3,before,depression,3,2
R_O22BvtbesSiM9H3,before,anxiety,4,0
R_O22BvtbesSiM9H3,before,depression,5,2
R_O22BvtbesSiM9H3,before,stress,6,1
R_O22BvtbesSiM9H3,before,anxiety,7,0
R_O22BvtbesSiM9H3,before,stress,8,1
R_O22BvtbesSiM9H3,before,anxiety,9,1
R_O22BvtbesSiM9H3,before,depression,10,2
R_O22BvtbesSiM9H3,before,stress,11,1
R_O22BvtbesSiM9H3,before,stress,12,2
R_O22BvtbesSiM9H3,before,depression,13,2
R_O22BvtbesSiM9H3,before,stress,14,1
R_O22BvtbesSiM9H3,before,anxiety,15,1
R_O22BvtbesSiM9H3,before,depression,16,2
R_O22BvtbesSiM9H3,before,depression,17,1
R_O22BvtbesSiM9H3,before,stress,18,0
R_O22BvtbesSiM9H3,before,anxiety,19,0
R_O22BvtbesSiM9H3,before,anxiety,20,2
R_O22BvtbesSiM9H3,before,depression,21,1
R_O22BvtbesSiM9H3,during,stress,1,3
R_O22BvtbesSiM9H3,during,anxiety,2,0
R_O22BvtbesSiM9H3,during,depression,3,2
R_O22BvtbesSiM9H3,during,anxiety,4,0
R_O22BvtbesSiM9H3,during,depression,5,2
R_O22BvtbesSiM9H3,during,stress,6,1
R_O22BvtbesSiM9H3,during,anxiety,7,1
R_O22BvtbesSiM9H3,during,stress,8,2
R_O22BvtbesSiM9H3,during,anxiety,9,2
R_O22BvtbesSiM9H3,during,depression,10,2
R_O22BvtbesSiM9H3,during,stress,11,1
R_O22BvtbesSiM9H3,during,stress,12,3
R_O22BvtbesSiM9H3,during,depression,13,3
R_O22BvtbesSiM9H3,during,stress,14,0
R_O22BvtbesSiM9H3,during,anxiety,15,2
R_O22BvtbesSiM9H3,during,depression,16,2
R_O22BvtbesSiM9H3,during,depression,17,2
R_O22BvtbesSiM9H3,during,stress,18,0
R_O22BvtbesSiM9H3,during,anxiety,19,0
R_O22BvtbesSiM9H3,during,anxiety,20,2
R_O22BvtbesSiM9H3,during,depression,21,1
R_22Q9Iw4NYMriVYz,before,stress,1,2
R_22Q9Iw4NYMriVYz,before,anxiety,2,0
R_22Q9Iw4NYMriVYz,before,depression,3,0
R_22Q9Iw4NYMriVYz,before,anxiety,4,0
R_22Q9Iw4NYMriVYz,before,depression,5,0
R_22Q9Iw4NYMriVYz,before,stress,6,1
R_22Q9Iw4NYMriVYz,before,anxiety,7,0
R_22Q9Iw4NYMriVYz,before,stress,8,1
R_22Q9Iw4NYMriVYz,before,anxiety,9,0
R_22Q9Iw4NYMriVYz,before,depression,10,0
R_22Q9Iw4NYMriVYz,before,stress,11,0
R_22Q9Iw4NYMriVYz,before,stress,12,2
R_22Q9Iw4NYMriVYz,before,depression,13,1
R_22Q9Iw4NYMriVYz,before,stress,14,1
R_22Q9Iw4NYMriVYz,before,anxiety,15,0
R_22Q9Iw4NYMriVYz,before,depression,16,0
R_22Q9Iw4NYMriVYz,before,depression,17,0
R_22Q9Iw4NYMriVYz,before,stress,18,1
R_22Q9Iw4NYMriVYz,before,anxiety,19,0
R_22Q9Iw4NYMriVYz,before,anxiety,20,0
R_22Q9Iw4NYMriVYz,before,depression,21,0
R_22Q9Iw4NYMriVYz,during,stress,1,2
R_22Q9Iw4NYMriVYz,during,anxiety,2,0
R_22Q9Iw4NYMriVYz,during,depression,3,0
R_22Q9Iw4NYMriVYz,during,anxiety,4,0
R_22Q9Iw4NYMriVYz,during,depression,5,0
R_22Q9Iw4NYMriVYz,during,stress,6,1
R_22Q9Iw4NYMriVYz,during,anxiety,7,0
R_22Q9Iw4NYMriVYz,during,stress,8,0
R_22Q9Iw4NYMriVYz,during,anxiety,9,0
R_22Q9Iw4NYMriVYz,during,depression,10,0
R_22Q9Iw4NYMriVYz,during,stress,11,1
R_22Q9Iw4NYMriVYz,during,stress,12,2
R_22Q9Iw4NYMriVYz,during,depression,13,1
R_22Q9Iw4NYMriVYz,during,stress,14,0
R_22Q9Iw4NYMriVYz,during,anxiety,15,0
R_22Q9Iw4NYMriVYz,during,depression,16,0
R_22Q9Iw4NYMriVYz,during,depression,17,0
R_22Q9Iw4NYMriVYz,during,stress,18,1
R_22Q9Iw4NYMriVYz,during,anxiety,19,0
R_22Q9Iw4NYMriVYz,during,anxiety,20,0
R_22Q9Iw4NYMriVYz,during,depression,21,0
R_V213xJcCci8mpHj,before,stress,1,2
R_V213xJcCci8mpHj,before,anxiety,2,2
R_V213xJcCci8mpHj,before,depression,3,1
R_V213xJcCci8mpHj,before,anxiety,4,1
R_V213xJcCci8mpHj,before,depression,5,1
R_V213xJcCci8mpHj,before,stress,6,2
R_V213xJcCci8mpHj,before,anxiety,7,1
R_V213xJcCci8mpHj,before,stress,8,3
R_V213xJcCci8mpHj,before,anxiety,9,1
R_V213xJcCci8mpHj,before,depression,10,1
R_V213xJcCci8mpHj,before,stress,11,2
R_V213xJcCci8mpHj,before,stress,12,2
R_V213xJcCci8mpHj,before,depression,13,2
R_V213xJcCci8mpHj,before,stress,14,3
R_V213xJcCci8mpHj,before,anxiety,15,1
R_V213xJcCci8mpHj,before,depression,16,1
R_V213xJcCci8mpHj,before,depression,17,0
R_V213xJcCci8mpHj,before,stress,18,1
R_V213xJcCci8mpHj,before,anxiety,19,1
R_V213xJcCci8mpHj,before,anxiety,20,2
R_V213xJcCci8mpHj,before,depression,21,1
R_V213xJcCci8mpHj,during,stress,1,2
R_V213xJcCci8mpHj,during,anxiety,2,2
R_V213xJcCci8mpHj,during,depression,3,1
R_V213xJcCci8mpHj,during,anxiety,4,2
R_V213xJcCci8mpHj,during,depression,5,1
R_V213xJcCci8mpHj,during,stress,6,2
R_V213xJcCci8mpHj,during,anxiety,7,1
R_V213xJcCci8mpHj,during,stress,8,3
R_V213xJcCci8mpHj,during,anxiety,9,1
R_V213xJcCci8mpHj,during,depression,10,2
R_V213xJcCci8mpHj,during,stress,11,2
R_V213xJcCci8mpHj,during,stress,12,3
R_V213xJcCci8mpHj,during,depression,13,2
R_V213xJcCci8mpHj,during,stress,14,3
R_V213xJcCci8mpHj,during,anxiety,15,2
R_V213xJcCci8mpHj,during,depression,16,2
R_V213xJcCci8mpHj,during,depression,17,0
R_V213xJcCci8mpHj,during,stress,18,2
R_V213xJcCci8mpHj,during,anxiety,19,2
R_V213xJcCci8mpHj,during,anxiety,20,2
R_V213xJcCci8mpHj,during,depression,21,2
R_3QM1yoXPn1WIPIp,before,stress,1,0
R_3QM1yoXPn1WIPIp,before,anxiety,2,0
R_3QM1yoXPn1WIPIp,before,depression,3,2
R_3QM1yoXPn1WIPIp,before,anxiety,4,1
R_3QM1yoXPn1WIPIp,before,depression,5,2
R_3QM1yoXPn1WIPIp,before,stress,6,2
R_3QM1yoXPn1WIPIp,before,anxiety,7,2
R_3QM1yoXPn1WIPIp,before,stress,8,2
R_3QM1yoXPn1WIPIp,before,anxiety,9,2
R_3QM1yoXPn1WIPIp,before,depression,10,2
R_3QM1yoXPn1WIPIp,before,stress,11,2
R_3QM1yoXPn1WIPIp,before,stress,12,1
R_3QM1yoXPn1WIPIp,before,depression,13,2
R_3QM1yoXPn1WIPIp,before,stress,14,1
R_3QM1yoXPn1WIPIp,before,anxiety,15,1
R_3QM1yoXPn1WIPIp,before,depression,16,1
R_3QM1yoXPn1WIPIp,before,depression,17,1
R_3QM1yoXPn1WIPIp,before,stress,18,1
R_3QM1yoXPn1WIPIp,before,anxiety,19,1
R_3QM1yoXPn1WIPIp,before,anxiety,20,1
R_3QM1yoXPn1WIPIp,before,depression,21,1
R_3QM1yoXPn1WIPIp,during,stress,1,1
R_3QM1yoXPn1WIPIp,during,anxiety,2,1
R_3QM1yoXPn1WIPIp,during,depression,3,1
R_3QM1yoXPn1WIPIp,during,anxiety,4,1
R_3QM1yoXPn1WIPIp,during,depression,5,1
R_3QM1yoXPn1WIPIp,during,stress,6,1
R_3QM1yoXPn1WIPIp,during,anxiety,7,1
R_3QM1yoXPn1WIPIp,during,stress,8,1
R_3QM1yoXPn1WIPIp,during,anxiety,9,1
R_3QM1yoXPn1WIPIp,during,depression,10,1
R_3QM1yoXPn1WIPIp,during,stress,11,1
R_3QM1yoXPn1WIPIp,during,stress,12,1
R_3QM1yoXPn1WIPIp,during,depression,13,1
R_3QM1yoXPn1WIPIp,during,stress,14,1
R_3QM1yoXPn1WIPIp,during,anxiety,15,1
R_3QM1yoXPn1WIPIp,during,depression,16,1
R_3QM1yoXPn1WIPIp,during,depression,17,1
R_3QM1yoXPn1WIPIp,during,stress,18,1
R_3QM1yoXPn1WIPIp,during,anxiety,19,1
R_3QM1yoXPn1WIPIp,during,anxiety,20,0
R_3QM1yoXPn1WIPIp,during,depression,21,1
R_O9VAqYUDUshWv73,before,stress,1,1
R_O9VAqYUDUshWv73,before,anxiety,2,0
R_O9VAqYUDUshWv73,before,depression,3,0
R_O9VAqYUDUshWv73,before,anxiety,4,0
R_O9VAqYUDUshWv73,before,depression,5,0
R_O9VAqYUDUshWv73,before,stress,6,1
R_O9VAqYUDUshWv73,before,anxiety,7,0
R_O9VAqYUDUshWv73,before,stress,8,1
R_O9VAqYUDUshWv73,before,anxiety,9,2
R_O9VAqYUDUshWv73,before,depression,10,1
R_O9VAqYUDUshWv73,before,stress,11,2
R_O9VAqYUDUshWv73,before,stress,12,1
R_O9VAqYUDUshWv73,before,depression,13,1
R_O9VAqYUDUshWv73,before,stress,14,1
R_O9VAqYUDUshWv73,before,anxiety,15,1
R_O9VAqYUDUshWv73,before,depression,16,1
R_O9VAqYUDUshWv73,before,depression,17,1
R_O9VAqYUDUshWv73,before,stress,18,1
R_O9VAqYUDUshWv73,before,anxiety,19,1
R_O9VAqYUDUshWv73,before,anxiety,20,0
R_O9VAqYUDUshWv73,before,depression,21,0
R_O9VAqYUDUshWv73,during,stress,1,1
R_O9VAqYUDUshWv73,during,anxiety,2,0
R_O9VAqYUDUshWv73,during,depression,3,0
R_O9VAqYUDUshWv73,during,anxiety,4,0
R_O9VAqYUDUshWv73,during,depression,5,1
R_O9VAqYUDUshWv73,during,stress,6,1
R_O9VAqYUDUshWv73,during,anxiety,7,0
R_O9VAqYUDUshWv73,during,stress,8,1
R_O9VAqYUDUshWv73,during,anxiety,9,1
R_O9VAqYUDUshWv73,during,depression,10,1
R_O9VAqYUDUshWv73,during,stress,11,1
R_O9VAqYUDUshWv73,during,stress,12,1
R_O9VAqYUDUshWv73,during,depression,13,1
R_O9VAqYUDUshWv73,during,stress,14,1
R_O9VAqYUDUshWv73,during,anxiety,15,1
R_O9VAqYUDUshWv73,during,depression,16,1
R_O9VAqYUDUshWv73,during,depression,17,0
R_O9VAqYUDUshWv73,during,stress,18,0
R_O9VAqYUDUshWv73,during,anxiety,19,0
R_O9VAqYUDUshWv73,during,anxiety,20,0
R_O9VAqYUDUshWv73,during,depression,21,0
R_2ANDY1UL9QHh0bt,before,stress,1,1
R_2ANDY1UL9QHh0bt,before,anxiety,2,0
R_2ANDY1UL9QHh0bt,before,depression,3,0
R_2ANDY1UL9QHh0bt,before,anxiety,4,0
R_2ANDY1UL9QHh0bt,before,depression,5,1
R_2ANDY1UL9QHh0bt,before,stress,6,1
R_2ANDY1UL9QHh0bt,before,anxiety,7,0
R_2ANDY1UL9QHh0bt,before,stress,8,0
R_2ANDY1UL9QHh0bt,before,anxiety,9,0
R_2ANDY1UL9QHh0bt,before,depression,10,0
R_2ANDY1UL9QHh0bt,before,stress,11,1
R_2ANDY1UL9QHh0bt,before,stress,12,1
R_2ANDY1UL9QHh0bt,before,depression,13,0
R_2ANDY1UL9QHh0bt,before,stress,14,1
R_2ANDY1UL9QHh0bt,before,anxiety,15,0
R_2ANDY1UL9QHh0bt,before,depression,16,0
R_2ANDY1UL9QHh0bt,before,depression,17,0
R_2ANDY1UL9QHh0bt,before,stress,18,0
R_2ANDY1UL9QHh0bt,before,anxiety,19,0
R_2ANDY1UL9QHh0bt,before,anxiety,20,0
R_2ANDY1UL9QHh0bt,before,depression,21,0
R_2ANDY1UL9QHh0bt,during,stress,1,1
R_2ANDY1UL9QHh0bt,during,anxiety,2,0
R_2ANDY1UL9QHh0bt,during,depression,3,0
R_2ANDY1UL9QHh0bt,during,anxiety,4,0
R_2ANDY1UL9QHh0bt,during,depression,5,1
R_2ANDY1UL9QHh0bt,during,stress,6,1
R_2ANDY1UL9QHh0bt,during,anxiety,7,0
R_2ANDY1UL9QHh0bt,during,stress,8,0
R_2ANDY1UL9QHh0bt,during,anxiety,9,0
R_2ANDY1UL9QHh0bt,during,depression,10,0
R_2ANDY1UL9QHh0bt,during,stress,11,0
R_2ANDY1UL9QHh0bt,during,stress,12,0
R_2ANDY1UL9QHh0bt,during,depression,13,0
R_2ANDY1UL9QHh0bt,during,stress,14,1
R_2ANDY1UL9QHh0bt,during,anxiety,15,0
R_2ANDY1UL9QHh0bt,during,depression,16,0
R_2ANDY1UL9QHh0bt,during,depression,17,0
R_2ANDY1UL9QHh0bt,during,stress,18,0
R_2ANDY1UL9QHh0bt,during,anxiety,19,0
R_2ANDY1UL9QHh0bt,during,anxiety,20,0
R_2ANDY1UL9QHh0bt,during,depression,21,0
R_3PNeMMqpSuzFgK6,before,stress,1,1
R_3PNeMMqpSuzFgK6,before,anxiety,2,0
R_3PNeMMqpSuzFgK6,before,depression,3,0
R_3PNeMMqpSuzFgK6,before,anxiety,4,0
R_3PNeMMqpSuzFgK6,before,depression,5,0
R_3PNeMMqpSuzFgK6,before,stress,6,1
R_3PNeMMqpSuzFgK6,before,anxiety,7,0
R_3PNeMMqpSuzFgK6,before,stress,8,1
R_3PNeMMqpSuzFgK6,before,anxiety,9,1
R_3PNeMMqpSuzFgK6,before,depression,10,1
R_3PNeMMqpSuzFgK6,before,stress,11,1
R_3PNeMMqpSuzFgK6,before,stress,12,1
R_3PNeMMqpSuzFgK6,before,depression,13,1
R_3PNeMMqpSuzFgK6,before,stress,14,0
R_3PNeMMqpSuzFgK6,before,anxiety,15,0
R_3PNeMMqpSuzFgK6,before,depression,16,0
R_3PNeMMqpSuzFgK6,before,depression,17,0
R_3PNeMMqpSuzFgK6,before,stress,18,1
R_3PNeMMqpSuzFgK6,before,anxiety,19,0
R_3PNeMMqpSuzFgK6,before,anxiety,20,1
R_3PNeMMqpSuzFgK6,before,depression,21,0
R_3PNeMMqpSuzFgK6,during,stress,1,0
R_3PNeMMqpSuzFgK6,during,anxiety,2,0
R_3PNeMMqpSuzFgK6,during,depression,3,0
R_3PNeMMqpSuzFgK6,during,anxiety,4,0
R_3PNeMMqpSuzFgK6,during,depression,5,0
R_3PNeMMqpSuzFgK6,during,stress,6,1
R_3PNeMMqpSuzFgK6,during,anxiety,7,0
R_3PNeMMqpSuzFgK6,during,stress,8,0
R_3PNeMMqpSuzFgK6,during,anxiety,9,0
R_3PNeMMqpSuzFgK6,during,depression,10,1
R_3PNeMMqpSuzFgK6,during,stress,11,1
R_3PNeMMqpSuzFgK6,during,stress,12,1
R_3PNeMMqpSuzFgK6,during,depression,13,0
R_3PNeMMqpSuzFgK6,during,stress,14,0
R_3PNeMMqpSuzFgK6,during,anxiety,15,0
R_3PNeMMqpSuzFgK6,during,depression,16,0
R_3PNeMMqpSuzFgK6,during,depression,17,0
R_3PNeMMqpSuzFgK6,during,stress,18,1
R_3PNeMMqpSuzFgK6,during,anxiety,19,0
R_3PNeMMqpSuzFgK6,during,anxiety,20,0
R_3PNeMMqpSuzFgK6,during,depression,21,0
R_2fjoBMWdN1ICH1c,before,stress,1,3
R_2fjoBMWdN1ICH1c,before,anxiety,2,0
R_2fjoBMWdN1ICH1c,before,depression,3,2
R_2fjoBMWdN1ICH1c,before,anxiety,4,0
R_2fjoBMWdN1ICH1c,before,depression,5,1
R_2fjoBMWdN1ICH1c,before,stress,6,1
R_2fjoBMWdN1ICH1c,before,anxiety,7,0
R_2fjoBMWdN1ICH1c,before,stress,8,1
R_2fjoBMWdN1ICH1c,before,anxiety,9,1
R_2fjoBMWdN1ICH1c,before,depression,10,3
R_2fjoBMWdN1ICH1c,before,stress,11,3
R_2fjoBMWdN1ICH1c,before,stress,12,3
R_2fjoBMWdN1ICH1c,before,depression,13,2
R_2fjoBMWdN1ICH1c,before,stress,14,1
R_2fjoBMWdN1ICH1c,before,anxiety,15,1
