response_id,recorded_date,start_date,end_date,progress,duration,finished,consent,age,sex,highest_education_level,secondary_school_current,college_current,undergrad_current,postgrad_current,employed_full_current,employed_part_current,employed_self_current,unemployed_current,other_education_employ_current,lockdown_worked_as_normal,lockdown_worked_at_home,lockdown_made_redundant,lockdown_furloughed,lockdown_other,living_with_partner,living_with_parents_caregivers,living_with_housemates,living_alone,living_other
R_0vTXEcLGjOc6uRj,2020-05-28T03:12:00Z,2020-05-28T20:02:42Z,2020-05-28T20:03:12Z,100,1844S,1,1,30,male,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_3259jqnrUhcJUgT,2020-05-28T03:17:00Z,2020-05-28T20:03:10Z,2020-05-28T20:03:17Z,100,462S,1,1,30,female,postgraduate_degree,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
R_3VJUdRxHSSY9KRH,2020-05-28T03:33:00Z,2020-05-28T20:02:46Z,2020-05-28T20:03:33Z,100,2838S,1,1,33,male,postgraduate_degree,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_b3OqdK3QYKKuHYd,2020-05-28T03:35:00Z,2020-05-28T20:03:20Z,2020-05-28T20:03:35Z,100,885S,1,1,23,female,postgraduate_degree,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
R_8jHHv1qsC7vCAz7,2020-05-28T03:36:00Z,2020-05-28T20:03:11Z,2020-05-28T20:03:36Z,100,1516S,1,1,33,male,college,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
R_BDGcUeEGjSpIacN,2020-05-28T03:38:00Z,2020-05-28T20:03:28Z,2020-05-28T20:03:38Z,100,599S,1,1,37,male,college,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R_3lxovCWhEaeqaCs,2020-05-28T03:43:00Z,2020-05-28T20:03:36Z,2020-05-28T20:03:43Z,100,442S,1,1,32,male,college,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
R_1N9O72YdQ4GZFDi,2020-05-28T03:51:00Z,2020-05-28T20:03:37Z,2020-05-28T20:03:51Z,100,872S,1,1,33,male,undergraduate_degree,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_brWqcjWNLR2SR6p,2020-05-28T03:57:00Z,2020-05-28T20:03:52Z,2020-05-28T20:03:57Z,100,322S,1,1,25,female,postgraduate_degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_1HbCUjufNKWfBV4,2020-05-28T03:59:00Z,2020-05-28T20:03:43Z,2020-05-28T20:03:59Z,100,946S,1,1,31,not_given,college,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_OP7imJenh3QEzHr,2020-05-28T04:43:00Z,2020-05-28T20:04:29Z,2020-05-28T20:04:43Z,100,850S,1,1,23,not_given,college,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
R_1mmJ4ZOT1aKUnz7,2020-05-28T04:46:00Z,2020-05-28T20:04:34Z,2020-05-28T20:04:46Z,100,710S,1,1,45,male,college,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R_2YJKbEV4DDO8Lc0,2020-05-28T04:47:00Z,2020-05-28T20:04:38Z,2020-05-28T20:04:47Z,100,568S,1,1,36,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_1FmqwzhhGgMovg2,2020-05-28T04:47:00Z,2020-05-28T20:04:37Z,2020-05-28T20:04:47Z,100,591S,1,1,27,male,college,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R_6kZae0087zktvOx,2020-05-28T04:49:00Z,2020-05-28T20:04:36Z,2020-05-28T20:04:49Z,100,753S,1,1,40,female,college,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
R_24isskypHAzj6a4,2020-05-28T05:32:00Z,2020-05-28T20:05:12Z,2020-05-28T20:05:32Z,100,1218S,1,1,30,female,undergraduate_degree,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
R_b25c1SzzqBXhNlf,2020-05-28T05:33:00Z,2020-05-28T20:05:23Z,2020-05-28T20:05:33Z,100,555S,1,1,23,female,school,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R_1nSWaU6aHeoCVz1,2020-05-28T05:37:00Z,2020-05-28T20:05:26Z,2020-05-28T20:05:37Z,100,661S,1,1,27,female,postgraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_2XcEmd1YzcIXw1Y,2020-05-28T05:44:00Z,2020-05-28T20:05:32Z,2020-05-28T20:05:44Z,100,737S,1,1,28,female,college,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R_3KCvZebmGxmSVat,2020-05-28T07:31:00Z,2020-05-28T20:07:17Z,2020-05-28T20:07:31Z,100,825S,1,1,37,male,college,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_2TSJxMqN9gOlUOV,2020-05-28T08:56:00Z,2020-05-28T20:08:45Z,2020-05-28T20:08:56Z,100,660S,1,1,27,male,undergraduate_degree,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
R_3jV6I52yPFAZ8oy,2020-05-28T09:30:00Z,2020-05-28T20:09:17Z,2020-05-28T20:09:30Z,100,788S,1,1,47,female,undergraduate_degree,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
R_1E5vpihv0BCn2Jo,2020-05-28T09:54:00Z,2020-05-28T20:09:46Z,2020-05-28T20:09:54Z,100,490S,1,1,43,male,college,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R_2UVJlgmzYG5Xn9P,2020-05-28T10:31:00Z,2020-05-28T20:10:16Z,2020-05-28T20:10:31Z,100,919S,1,1,34,male,other,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
R_3asqcGii6ulHk9X,2020-05-28T10:34:00Z,2020-05-28T20:10:20Z,2020-05-28T20:10:34Z,100,807S,1,1,26,male,undergraduate_degree,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
R_2947NV0sa0o6uqa,2020-05-28T11:33:00Z,2020-05-28T20:11:23Z,2020-05-28T20:11:33Z,100,584S,1,1,24,female,undergraduate_degree,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1Nady9hvbIvDcLg,2020-05-28T12:23:00Z,2020-05-28T20:12:02Z,2020-05-28T20:12:23Z,100,1271S,1,1,47,female,postgraduate_degree,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1N9QWsuqE4dwJj0,2020-05-28T13:00:00Z,2020-05-28T20:12:52Z,2020-05-28T20:13:00Z,100,514S,1,1,30,male,undergraduate_degree,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_SIf4380kHiu7wAh,2020-05-28T13:19:00Z,2020-05-28T20:13:10Z,2020-05-28T20:13:19Z,100,513S,1,1,31,female,college,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
R_217aRM2HjOL4rwC,2020-05-28T13:24:00Z,2020-05-28T20:13:13Z,2020-05-28T20:13:24Z,100,641S,1,1,35,female,college,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
R_1DtGqgKOtlhl4vS,2020-05-28T14:06:00Z,2020-05-28T20:13:52Z,2020-05-28T20:14:06Z,100,803S,1,1,38,female,school,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R_2DUjHNE8XFxwngK,2020-05-28T14:07:00Z,2020-05-28T20:13:56Z,2020-05-28T20:14:07Z,100,609S,1,1,42,female,college,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
R_3MRUJRa1S8L3skj,2020-05-28T14:09:00Z,2020-05-28T20:14:03Z,2020-05-28T20:14:09Z,100,368S,1,1,48,male,undergraduate_degree,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R_UuOGjA6wOYIRHUt,2020-05-28T15:06:00Z,2020-05-28T20:14:51Z,2020-05-28T20:15:06Z,100,921S,1,1,37,male,postgraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
R_1eqNc6OUIYqj3s8,2020-05-28T15:09:00Z,2020-05-28T20:14:55Z,2020-05-28T20:15:09Z,100,861S,1,1,43,male,other,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R_3koLHqG1bLK3yy5,2020-05-28T15:14:00Z,2020-05-28T20:15:02Z,2020-05-28T20:15:14Z,100,741S,1,1,37,female,postgraduate_degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
R_2qrC4O6fVkjwiry,2020-05-28T15:38:00Z,2020-05-28T20:15:19Z,2020-05-28T20:15:38Z,100,1124S,1,1,28,male,postgraduate_degree,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
R_31uPOPILKqOF5Z3,2020-05-28T15:57:00Z,2020-05-28T20:15:49Z,2020-05-28T20:15:57Z,100,511S,1,1,43,female,undergraduate_degree,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
R_ZxG3FMCz1l6uJd7,2020-05-28T17:28:00Z,2020-05-28T20:17:14Z,2020-05-28T20:17:28Z,100,857S,1,1,43,female,school,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
R_SUcU46CryPkShsR,2020-05-28T19:43:00Z,2020-05-28T20:19:35Z,2020-05-28T20:19:43Z,100,467S,1,1,30,female,undergraduate_degree,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R_1cSrZsKJbMLVpfn,2020-05-29T02:12:00Z,2020-05-29T20:01:59Z,2020-05-29T20:02:12Z,100,783S,1,1,72,male,postgraduate_degree,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_3e1VGffpt89tw8h,2020-05-29T05:07:00Z,2020-05-29T20:04:54Z,2020-05-29T20:05:07Z,100,814S,1,1,23,male,undergraduate_degree,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
R_25z3VIIwpNMoGjS,2020-05-29T05:08:00Z,2020-05-29T20:04:55Z,2020-05-29T20:05:08Z,100,770S,1,1,39,female,undergraduate_degree,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
R_3pajSVQnjGXyVpt,2020-05-29T06:36:00Z,2020-05-29T20:04:12Z,2020-05-29T20:06:36Z,100,8646S,1,1,37,female,undergraduate_degree,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
R_2TG0VS1cyTZTOII,2020-05-29T07:46:00Z,2020-05-29T20:07:39Z,2020-05-29T20:07:46Z,100,414S,1,1,34,female,postgraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_3fTa3QYnPZpSeen,2020-05-29T10:09:00Z,2020-05-22T20:10:02Z,2020-05-22T20:10:09Z,97,378S,0,1,24,male,postgraduate_degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
R_2vZKXOkrXwQOPM0,2020-05-29T10:14:00Z,2020-05-29T20:09:59Z,2020-05-29T20:10:14Z,100,867S,1,1,45,female,postgraduate_degree,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R_1OIk0siawnKDTiy,2020-05-29T10:47:00Z,2020-05-22T20:10:34Z,2020-05-22T20:10:46Z,97,739S,0,1,24,female,college,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R_1mIvz4scUnVKLx7,2020-05-29T10:56:00Z,2020-05-22T20:10:44Z,2020-05-22T20:10:56Z,97,739S,0,1,25,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R_Zrj2VRi2kmSoAoN,2020-05-29T11:08:00Z,2020-05-29T20:10:51Z,2020-05-29T20:11:08Z,100,998S,1,1,38,female,other,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
R_WxPm6DIjeTENfxv,2020-05-29T11:23:00Z,2020-05-29T20:10:59Z,2020-05-29T20:11:23Z,100,1452S,1,1,36,female,college,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R_2yk1CSC8mwjjLGP,2020-05-29T11:37:00Z,2020-05-29T20:11:25Z,2020-05-29T20:11:37Z,100,759S,1,1,22,male,undergraduate_degree,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
R_3O0Oame9dqBbP5b,2020-05-29T12:36:00Z,2020-05-22T20:12:24Z,2020-05-22T20:12:36Z,97,701S,0,1,27,male,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_DejQ8cSCeZ4rekp,2020-05-29T12:48:00Z,2020-05-29T20:12:23Z,2020-05-29T20:12:48Z,100,1522S,1,1,40,female,college,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1GPMTpTMgSvK0K5,2020-05-29T12:55:00Z,2020-05-29T20:12:48Z,2020-05-29T20:12:55Z,100,428S,1,1,40,female,undergraduate_degree,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R_1OVLo23ZSViJv0e,2020-05-29T14:08:00Z,2020-05-22T20:13:57Z,2020-05-22T20:14:08Z,97,622S,0,1,38,female,undergraduate_degree,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_27D28zcmps8GRka,2020-05-29T17:17:00Z,2020-05-22T20:17:06Z,2020-05-22T20:17:17Z,97,643S,0,1,27,female,postgraduate_degree,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
R_1isdeJ0akLVA05z,2020-05-29T17:18:00Z,2020-05-22T20:16:58Z,2020-05-22T20:17:18Z,97,1190S,0,1,29,male,school,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R_3n2iadGDdM5zQ7k,2020-05-30T01:59:00Z,2020-05-30T20:01:45Z,2020-05-30T20:01:59Z,100,837S,1,1,42,male,school,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3scUafsIK61edPZ,2020-05-30T03:04:00Z,2020-05-23T20:02:42Z,2020-05-23T20:03:03Z,97,1254S,0,1,24,female,postgraduate_degree,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
R_29gj9i4nykxouwi,2020-05-30T13:00:00Z,2020-05-30T20:12:41Z,2020-05-30T20:13:00Z,100,1116S,1,1,31,male,undergraduate_degree,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
R_3HS9n2GsIIHkDkT,2020-05-30T18:09:00Z,2020-05-30T20:17:49Z,2020-05-30T20:18:09Z,100,1235S,1,1,33,male,undergraduate_degree,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
R_2YyK6503UwmpO2W,2020-05-31T09:45:00Z,2020-05-31T20:09:28Z,2020-05-31T20:09:45Z,100,1062S,1,1,52,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_2OYGHuXGBqkz2JB,2020-05-31T21:30:00Z,2020-05-31T20:21:04Z,2020-05-31T20:21:30Z,100,1514S,1,1,22,female,undergraduate_degree,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R_2E4NIJT672CNqhY,2020-06-01T17:39:00Z,2020-06-01T20:17:27Z,2020-06-01T20:17:39Z,100,724S,1,1,27,male,college,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_BPqFXh1wkgyB1Tz,2020-06-02T07:08:00Z,2020-05-26T20:06:49Z,2020-05-26T20:07:08Z,97,1104S,0,1,33,male,college,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
R_3m4gEtF4OFDZWgM,2020-06-02T10:02:00Z,2020-05-26T20:09:41Z,2020-05-26T20:10:02Z,97,1256S,0,1,44,male,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_1jf9Sx7JAoAu6dB,2020-06-02T12:17:00Z,2020-05-26T20:12:03Z,2020-05-26T20:12:17Z,97,823S,0,1,33,male,other,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
R_10TobIjLKGhA3cQ,2020-06-02T12:55:00Z,2020-05-26T20:12:33Z,2020-05-26T20:12:55Z,97,1353S,0,1,47,male,undergraduate_degree,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R_1oCk4T1oiygv2K1,2020-06-02T13:41:00Z,2020-05-26T20:13:25Z,2020-05-26T20:13:41Z,97,953S,0,1,59,male,school,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R_3oQRoNnZNzfXRdA,2020-06-02T17:10:00Z,2020-05-26T20:17:00Z,2020-05-26T20:17:09Z,97,571S,0,1,26,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
R_2OPDHtEfJyTCxsv,2020-06-03T06:48:00Z,2020-06-03T20:05:41Z,2020-06-03T20:06:48Z,100,4010S,1,1,24,female,postgraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
R_3dEN30zDtOpYP25,2020-06-03T06:53:00Z,2020-05-27T20:06:48Z,2020-05-27T20:06:53Z,97,286S,0,1,27,female,postgraduate_degree,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
R_2rhWa2106Du6K5T,2020-06-03T09:20:00Z,2020-05-27T20:09:10Z,2020-05-27T20:09:20Z,97,620S,0,1,22,female,college,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
R_29sTVuZYJRxiKzv,2020-06-03T13:27:00Z,2020-05-27T20:13:08Z,2020-05-27T20:13:27Z,97,1155S,0,1,36,male,undergraduate_degree,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
R_1E0SL2RcGCHB4YG,2020-06-03T13:39:00Z,2020-05-27T20:13:09Z,2020-05-27T20:13:38Z,93,1754S,0,1,38,male,school,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R_2CTWdkSw6ViCuJq,2020-06-03T14:27:00Z,2020-05-27T20:14:19Z,2020-05-27T20:14:27Z,97,472S,0,1,35,male,undergraduate_degree,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R_111rjgTikYEbPtb,2020-06-03T15:00:00Z,2020-05-27T20:14:41Z,2020-05-27T20:15:00Z,97,1129S,0,1,31,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_1IFBVZISRpLTJit,2020-06-03T15:16:00Z,2020-05-27T20:15:06Z,2020-05-27T20:15:16Z,97,601S,0,1,34,male,college,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R_2zUqq1urUzBGq6C,2020-06-03T16:01:00Z,2020-05-27T20:15:51Z,2020-05-27T20:16:00Z,97,596S,0,1,30,male,postgraduate_degree,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
R_ykakyVymnlCDlQZ,2020-06-03T16:28:00Z,2020-05-27T20:16:21Z,2020-05-27T20:16:28Z,97,380S,0,1,29,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
R_pJBqW9a6blfxMnn,2020-06-03T20:01:00Z,2020-05-27T20:19:50Z,2020-05-27T20:20:01Z,97,660S,0,1,28,female,undergraduate_degree,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_2aM58IL6PRjl31M,2020-06-03T21:03:00Z,2020-05-27T20:20:52Z,2020-05-27T20:21:02Z,97,575S,0,1,23,female,undergraduate_degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
R_BSsMj7rx2Tnixot,2020-06-03T22:51:00Z,2020-05-27T20:22:20Z,2020-05-27T20:22:41Z,97,1233S,0,1,32,male,other,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
R_2SeikFcu2AS9w7X,2020-06-04T02:09:00Z,2020-05-28T20:01:56Z,2020-05-28T20:02:08Z,97,732S,0,1,30,female,school,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
R_2e9aZobX5Mrf2mF,2020-06-04T03:09:00Z,2020-05-28T20:02:58Z,2020-05-28T20:03:09Z,97,646S,0,1,32,male,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_SOViMCN9d7ybO8h,2020-06-04T03:15:00Z,2020-05-28T20:03:03Z,2020-05-28T20:03:15Z,90,755S,0,1,23,female,postgraduate_degree,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3CJmLr5kxXIjcgY,2020-06-04T03:26:00Z,2020-05-28T20:03:11Z,2020-05-28T20:03:26Z,97,863S,0,1,27,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R_1llE7wmaJfKwhMv,2020-06-04T04:09:00Z,2020-05-28T20:03:55Z,2020-05-28T20:04:09Z,97,785S,0,1,26,female,postgraduate_degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_3M4IeaDW99mC9dK,2020-06-04T04:42:00Z,2020-06-04T20:03:21Z,2020-06-04T20:04:42Z,100,4875S,1,1,30,female,postgraduate_degree,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R_3hEAA1sGTLuhlZP,2020-06-04T05:06:00Z,2020-05-28T20:04:56Z,2020-05-28T20:05:05Z,97,530S,0,1,26,male,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_2xY2K6LH7A68nB1,2020-06-04T06:26:00Z,2020-06-04T20:06:16Z,2020-06-04T20:06:26Z,100,583S,1,1,21,female,college,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
R_1Ka3YhFFxRPhu6A,2020-06-04T09:38:00Z,2020-05-28T20:09:23Z,2020-05-28T20:09:38Z,97,917S,0,1,43,male,college,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
R_1jptKS7BPpIT1cD,2020-06-04T11:22:00Z,2020-05-28T20:11:13Z,2020-05-28T20:11:21Z,97,506S,0,1,32,male,college,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
R_2trlnajiLWtBHVS,2020-06-04T11:45:00Z,2020-05-28T20:11:34Z,2020-05-28T20:11:45Z,97,627S,0,1,48,male,undergraduate_degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
R_3JecnAA27cFGR9J,2020-06-04T11:51:00Z,2020-05-28T20:11:38Z,2020-05-28T20:11:51Z,97,748S,0,1,36,male,undergraduate_degree,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
R_2yrXHzzzgNeI0Ry,2020-06-04T12:39:00Z,2020-05-28T20:12:32Z,2020-05-28T20:12:39Z,97,398S,0,1,37,female,undergraduate_degree,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1KlistIPWgoY83s,2020-06-04T17:46:00Z,2020-06-04T20:17:32Z,2020-06-04T20:17:46Z,100,784S,1,1,25,male,postgraduate_degree,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
R_2R97eLv3ogd7F2s,2020-06-05T07:37:00Z,2020-05-29T20:06:30Z,2020-05-29T20:07:37Z,97,4035S,0,1,26,male,postgraduate_degree,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R_31LSyq6W3sTmpY5,2020-06-05T09:53:00Z,2020-05-29T20:09:38Z,2020-05-29T20:09:53Z,97,893S,0,1,43,female,postgraduate_degree,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
R_2SH3IlYMix1JYmN,2020-06-05T10:27:00Z,2020-05-29T20:10:19Z,2020-05-29T20:10:27Z,97,511S,0,1,35,female,undergraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R_1jkddLsj0iUCBlG,2020-06-05T11:19:00Z,2020-05-29T20:11:08Z,2020-05-29T20:11:18Z,97,583S,0,1,29,female,postgraduate_degree,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R_UtoTopbBz0tqPqp,2020-06-05T11:54:00Z,2020-05-29T20:11:37Z,2020-05-29T20:11:54Z,97,1055S,0,1,27,female,other,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
R_21mMIqW3mCkwgHy,2020-06-06T07:40:00Z,2020-05-29T20:12:26Z,2020-05-30T20:07:39Z,90,69186S,0,1,38,not_given,undergraduate_degree,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
R_Xzj8CbUZRnKEBKV,2020-06-06T12:56:00Z,2020-06-06T20:12:44Z,2020-06-06T20:12:56Z,100,686S,1,1,20,female,college,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R_ZmHvxJewc1RDEfT,2020-06-08T06:15:00Z,2020-06-07T20:07:02Z,2020-06-07T20:07:13Z,97,648S,0,1,25,male,college,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
