response_id,lockdown_period,subscale,score,id,total_hours_played,total_hours_played_s,score_ord
R_3ne0xvsnUk3Dg2b,before,loneliness,3,166,49,1.3585030104580307,3
R_3ne0xvsnUk3Dg2b,during,loneliness,8,166,65,2.161911345362911,8
R_3nkCL8JrVmutsy2,before,loneliness,7,167,0,-1.1019350151881655,7
R_3nkCL8JrVmutsy2,during,loneliness,4,167,0,-1.1019350151881655,4
R_3O0Oame9dqBbP5b,before,loneliness,4,168,2,-1.0015089733250555,4
R_3O0Oame9dqBbP5b,during,loneliness,4,168,10,-0.5998048058726152,4
R_3OEuDPyfhuyKTkd,before,loneliness,3,169,0,-1.1019350151881655,3
R_3OEuDPyfhuyKTkd,during,loneliness,3,169,0,-1.1019350151881655,3
R_3oQRoNnZNzfXRdA,before,loneliness,9,170,0,-1.1019350151881655,9
R_3oQRoNnZNzfXRdA,during,loneliness,9,170,50,1.4087160313895857,9
R_3PAINhZstYwZKnG,before,loneliness,6,171,5.999999999999999,-0.8006568895988354,6
R_3PAINhZstYwZKnG,during,loneliness,6,171,55,1.6597811360473609,6
R_3pajSVQnjGXyVpt,before,loneliness,7,172,8,-0.7002308477357253,7
R_3pajSVQnjGXyVpt,during,loneliness,7,172,45,1.1576509267318107,7
R_3PjYxPdMelfAuAx,before,loneliness,9,173,25,0.15339050810071012,9
R_3PjYxPdMelfAuAx,during,loneliness,9,173,30,0.40445561275848524,9
R_3qyQeKqDkX0mMPk,before,loneliness,4,174,0,-1.1019350151881655,4
R_3qyQeKqDkX0mMPk,during,loneliness,4,174,0,-1.1019350151881655,4
R_3sAOu08DzJCbsCx,before,loneliness,3,175,0,-1.1019350151881655,3
R_3sAOu08DzJCbsCx,during,loneliness,3,175,0,-1.1019350151881655,3
R_3scUafsIK61edPZ,before,loneliness,3,176,20,-0.09767459655706501,3
R_3scUafsIK61edPZ,during,loneliness,7,176,60,1.910846240705136,7
R_3VJUdRxHSSY9KRH,before,loneliness,6,177,40,0.9065858220740355,6
R_3VJUdRxHSSY9KRH,during,loneliness,6,177,60,1.910846240705136,6
R_54O3tQvET3fkQAV,before,loneliness,6,178,45,1.1576509267318107,6
R_54O3tQvET3fkQAV,during,loneliness,7,178,45,1.1576509267318107,7
R_6kZae0087zktvOx,before,loneliness,5,179,15,-0.3487397012148401,5
R_6kZae0087zktvOx,during,loneliness,5,179,30,0.40445561275848524,5
R_6rhaURmMWIpWVwd,before,loneliness,6,180,0,-1.1019350151881655,6
R_6rhaURmMWIpWVwd,during,loneliness,8,180,18,-0.19810063842017506,8
R_8jHHv1qsC7vCAz7,before,loneliness,3,181,14,-0.39895272214639516,3
R_8jHHv1qsC7vCAz7,during,loneliness,4,181,20,-0.09767459655706501,4
R_9Z70MwcyCsPC9X3,before,loneliness,6,182,15,-0.3487397012148401,6
R_9Z70MwcyCsPC9X3,during,loneliness,7,182,10,-0.5998048058726152,7
R_A5JYMcChIUBrgWJ,before,loneliness,5,183,0,-1.1019350151881655,5
R_A5JYMcChIUBrgWJ,during,loneliness,5,183,0,-1.1019350151881655,5
R_b25c1SzzqBXhNlf,before,loneliness,9,184,30,0.40445561275848524,9
R_b25c1SzzqBXhNlf,during,loneliness,9,184,46,1.2078639476633657,9
R_b3OqdK3QYKKuHYd,before,loneliness,6,185,5,-0.8508699105303904,6
R_b3OqdK3QYKKuHYd,during,loneliness,5,185,12,-0.4993787640095052,5
R_BDGcUeEGjSpIacN,before,loneliness,6,186,10,-0.5998048058726152,6
R_BDGcUeEGjSpIacN,during,loneliness,9,186,40,0.9065858220740355,9
R_BPqFXh1wkgyB1Tz,before,loneliness,8,187,10,-0.5998048058726152,8
R_BPqFXh1wkgyB1Tz,during,loneliness,9,187,25,0.15339050810071012,9
R_brWqcjWNLR2SR6p,before,loneliness,3,188,25,0.15339050810071012,3
R_brWqcjWNLR2SR6p,during,loneliness,6,188,35,0.6555207174162604,6
R_BSsMj7rx2Tnixot,before,loneliness,5,189,27,0.2538165499638202,5
R_BSsMj7rx2Tnixot,during,loneliness,5,189,25,0.15339050810071012,5
R_BueCPimsWc9Utd7,before,loneliness,4,190,12,-0.4993787640095052,4
R_BueCPimsWc9Utd7,during,loneliness,3,190,24,0.10317748716915509,3
R_cTISqj1k1d4BAOd,before,loneliness,4,191,0,-1.1019350151881655,4
R_cTISqj1k1d4BAOd,during,loneliness,3,191,0,-1.1019350151881655,3
R_DejQ8cSCeZ4rekp,before,loneliness,7,192,30,0.40445561275848524,7
R_DejQ8cSCeZ4rekp,during,loneliness,9,192,40,0.9065858220740355,9
R_Oju76sshryv7YAh,before,loneliness,5,193,0,-1.1019350151881655,5
R_Oju76sshryv7YAh,during,loneliness,7,193,28.000000000000004,0.30402957089537536,7
R_OP7imJenh3QEzHr,before,loneliness,9,194,13,-0.44916574307795015,9
R_OP7imJenh3QEzHr,during,loneliness,9,194,51,1.4589290523211407,9
R_OPvs1zUpPEvZoEp,before,loneliness,3,195,24,0.10317748716915509,3
R_OPvs1zUpPEvZoEp,during,loneliness,3,195,50,1.4087160313895857,3
R_p5CA0SZn571DSEN,before,loneliness,4,196,15,-0.3487397012148401,4
R_p5CA0SZn571DSEN,during,loneliness,6,196,25,0.15339050810071012,6
R_piX57LSmaReTby1,before,loneliness,4,197,8,-0.7002308477357253,4
R_piX57LSmaReTby1,during,loneliness,4,197,10,-0.5998048058726152,4
R_pJBqW9a6blfxMnn,before,loneliness,5,198,11.999999999999998,-0.4993787640095053,5
R_pJBqW9a6blfxMnn,during,loneliness,6,198,35,0.6555207174162604,6
R_R80uXkBmWsWOzfP,before,loneliness,3,199,33,0.5550946755531503,3
R_R80uXkBmWsWOzfP,during,loneliness,3,199,46,1.2078639476633657,3
R_RePvY6Xpy9N1z45,before,loneliness,8,200,0,-1.1019350151881655,8
R_RePvY6Xpy9N1z45,during,loneliness,8,200,0,-1.1019350151881655,8
R_RLcbhnqjnjLiaVX,before,loneliness,3,201,3,-0.9512959523935004,3
R_RLcbhnqjnjLiaVX,during,loneliness,4,201,13.5,-0.42405923261217265,4
R_RzB3YPB2gpL3ylr,before,loneliness,3,202,35,0.6555207174162604,3
R_RzB3YPB2gpL3ylr,during,loneliness,3,202,45,1.1576509267318107,3
R_SBupPeUb0kJ7NJL,before,loneliness,3,203,20,-0.09767459655706501,3
R_SBupPeUb0kJ7NJL,during,loneliness,6,203,36,0.7057337383478154,6
R_SIf4380kHiu7wAh,before,loneliness,6,204,11,-0.5495917849410602,6
R_SIf4380kHiu7wAh,during,loneliness,6,204,6,-0.8006568895988354,6
R_SOViMCN9d7ybO8h,before,loneliness,5,205,20,-0.09767459655706501,5
R_SOViMCN9d7ybO8h,during,loneliness,5,205,60,1.910846240705136,5
R_SUcU46CryPkShsR,before,loneliness,6,206,40,0.9065858220740355,6
R_SUcU46CryPkShsR,during,loneliness,8,206,55,1.6597811360473609,8
R_UoPiHE2v8sEVOJb,before,loneliness,7,207,7.000000000000001,-0.7504438686672803,7
R_UoPiHE2v8sEVOJb,during,loneliness,9,207,26,0.20360352903226514,9
R_upLgg7PndxOE2Vr,before,loneliness,5,208,12,-0.4993787640095052,5
R_upLgg7PndxOE2Vr,during,loneliness,3,208,35,0.6555207174162604,3
R_UtoTopbBz0tqPqp,before,loneliness,4,209,30,0.40445561275848524,4
R_UtoTopbBz0tqPqp,during,loneliness,6,209,70,2.412976450020686,6
R_UuOGjA6wOYIRHUt,before,loneliness,6,210,40,0.9065858220740355,6
R_UuOGjA6wOYIRHUt,during,loneliness,7,210,80,2.9151066593362365,7
R_WerDtRBiVK6hlnP,before,loneliness,6,211,20,-0.09767459655706501,6
R_WerDtRBiVK6hlnP,during,loneliness,8,211,30,0.40445561275848524,8
R_WxPm6DIjeTENfxv,before,loneliness,4,212,30,0.40445561275848524,4
R_WxPm6DIjeTENfxv,during,loneliness,6,212,38,0.8061597802109255,6
R_Xjm191b0NxVNvbz,before,loneliness,6,213,10,-0.5998048058726152,6
R_Xjm191b0NxVNvbz,during,loneliness,8,213,31,0.4546686336900403,8
R_Xzj8CbUZRnKEBKV,before,loneliness,8,214,30,0.40445561275848524,8
R_Xzj8CbUZRnKEBKV,during,loneliness,8,214,0,-1.1019350151881655,8
R_ykakyVymnlCDlQZ,before,loneliness,3,215,0,-1.1019350151881655,3
R_ykakyVymnlCDlQZ,during,loneliness,5,215,0,-1.1019350151881655,5
R_z7JR0f6BK2Ps1i1,before,loneliness,5,216,25,0.15339050810071012,5
R_z7JR0f6BK2Ps1i1,during,loneliness,5,216,37,0.7559467592793704,5
R_Zgzav0hvyZ96c6d,before,loneliness,6,217,40,0.9065858220740355,6
R_Zgzav0hvyZ96c6d,during,loneliness,7,217,65,2.161911345362911,7
R_ZmHvxJewc1RDEfT,before,loneliness,4,218,25,0.15339050810071012,4
R_ZmHvxJewc1RDEfT,during,loneliness,3,218,55,1.6597811360473609,3
R_Zrj2VRi2kmSoAoN,before,loneliness,7,219,13,-0.44916574307795015,7
R_Zrj2VRi2kmSoAoN,during,loneliness,8,219,22,0.0027514453060450473,8
R_ZxG3FMCz1l6uJd7,before,loneliness,6,220,9,-0.6500178268041703,6
R_ZxG3FMCz1l6uJd7,during,loneliness,6,220,7,-0.7504438686672803,6
