response_id,time,subscale,item,score
R_21vy4qSSLUBhkI5,before,stress,11,0
R_21vy4qSSLUBhkI5,before,stress,12,1
R_21vy4qSSLUBhkI5,before,depression,13,1
R_21vy4qSSLUBhkI5,before,stress,14,0
R_21vy4qSSLUBhkI5,before,anxiety,15,1
R_21vy4qSSLUBhkI5,before,depression,16,1
R_21vy4qSSLUBhkI5,before,depression,17,0
R_21vy4qSSLUBhkI5,before,stress,18,0
R_21vy4qSSLUBhkI5,before,anxiety,19,1
R_21vy4qSSLUBhkI5,before,anxiety,20,1
R_21vy4qSSLUBhkI5,before,depression,21,0
R_21vy4qSSLUBhkI5,after,stress,1,2
R_21vy4qSSLUBhkI5,after,anxiety,2,0
R_21vy4qSSLUBhkI5,after,depression,3,1
R_21vy4qSSLUBhkI5,after,anxiety,4,0
R_21vy4qSSLUBhkI5,after,depression,5,1
R_21vy4qSSLUBhkI5,after,stress,6,0
R_21vy4qSSLUBhkI5,after,anxiety,7,0
R_21vy4qSSLUBhkI5,after,stress,8,2
R_21vy4qSSLUBhkI5,after,anxiety,9,0
R_21vy4qSSLUBhkI5,after,depression,10,1
R_21vy4qSSLUBhkI5,after,stress,11,1
R_21vy4qSSLUBhkI5,after,stress,12,2
R_21vy4qSSLUBhkI5,after,depression,13,1
R_21vy4qSSLUBhkI5,after,stress,14,0
R_21vy4qSSLUBhkI5,after,anxiety,15,1
R_21vy4qSSLUBhkI5,after,depression,16,0
R_21vy4qSSLUBhkI5,after,depression,17,0
R_21vy4qSSLUBhkI5,after,stress,18,1
R_21vy4qSSLUBhkI5,after,anxiety,19,1
R_21vy4qSSLUBhkI5,after,anxiety,20,1
R_21vy4qSSLUBhkI5,after,depression,21,0
R_2DZSUz54Rl39uyo,before,stress,1,0
R_2DZSUz54Rl39uyo,before,anxiety,2,0
R_2DZSUz54Rl39uyo,before,depression,3,0
R_2DZSUz54Rl39uyo,before,anxiety,4,0
R_2DZSUz54Rl39uyo,before,depression,5,1
R_2DZSUz54Rl39uyo,before,stress,6,0
R_2DZSUz54Rl39uyo,before,anxiety,7,0
R_2DZSUz54Rl39uyo,before,stress,8,0
R_2DZSUz54Rl39uyo,before,anxiety,9,0
R_2DZSUz54Rl39uyo,before,depression,10,0
R_2DZSUz54Rl39uyo,before,stress,11,0
R_2DZSUz54Rl39uyo,before,stress,12,0
R_2DZSUz54Rl39uyo,before,depression,13,1
R_2DZSUz54Rl39uyo,before,stress,14,0
R_2DZSUz54Rl39uyo,before,anxiety,15,0
R_2DZSUz54Rl39uyo,before,depression,16,0
R_2DZSUz54Rl39uyo,before,depression,17,1
R_2DZSUz54Rl39uyo,before,stress,18,0
R_2DZSUz54Rl39uyo,before,anxiety,19,0
R_2DZSUz54Rl39uyo,before,anxiety,20,0
R_2DZSUz54Rl39uyo,before,depression,21,NA
R_2DZSUz54Rl39uyo,after,stress,1,1
R_2DZSUz54Rl39uyo,after,anxiety,2,0
R_2DZSUz54Rl39uyo,after,depression,3,1
R_2DZSUz54Rl39uyo,after,anxiety,4,0
R_2DZSUz54Rl39uyo,after,depression,5,2
R_2DZSUz54Rl39uyo,after,stress,6,0
R_2DZSUz54Rl39uyo,after,anxiety,7,0
R_2DZSUz54Rl39uyo,after,stress,8,0
R_2DZSUz54Rl39uyo,after,anxiety,9,1
R_2DZSUz54Rl39uyo,after,depression,10,2
R_2DZSUz54Rl39uyo,after,stress,11,0
R_2DZSUz54Rl39uyo,after,stress,12,1
R_2DZSUz54Rl39uyo,after,depression,13,2
R_2DZSUz54Rl39uyo,after,stress,14,1
R_2DZSUz54Rl39uyo,after,anxiety,15,0
R_2DZSUz54Rl39uyo,after,depression,16,2
R_2DZSUz54Rl39uyo,after,depression,17,2
R_2DZSUz54Rl39uyo,after,stress,18,0
R_2DZSUz54Rl39uyo,after,anxiety,19,0
R_2DZSUz54Rl39uyo,after,anxiety,20,0
R_2DZSUz54Rl39uyo,after,depression,21,2
R_3gYE1Oyb2ecCXAO,before,stress,1,0
R_3gYE1Oyb2ecCXAO,before,anxiety,2,0
R_3gYE1Oyb2ecCXAO,before,depression,3,0
R_3gYE1Oyb2ecCXAO,before,anxiety,4,0
R_3gYE1Oyb2ecCXAO,before,depression,5,0
R_3gYE1Oyb2ecCXAO,before,stress,6,0
R_3gYE1Oyb2ecCXAO,before,anxiety,7,0
R_3gYE1Oyb2ecCXAO,before,stress,8,0
R_3gYE1Oyb2ecCXAO,before,anxiety,9,0
R_3gYE1Oyb2ecCXAO,before,depression,10,0
R_3gYE1Oyb2ecCXAO,before,stress,11,0
R_3gYE1Oyb2ecCXAO,before,stress,12,0
R_3gYE1Oyb2ecCXAO,before,depression,13,0
R_3gYE1Oyb2ecCXAO,before,stress,14,0
R_3gYE1Oyb2ecCXAO,before,anxiety,15,0
R_3gYE1Oyb2ecCXAO,before,depression,16,0
R_3gYE1Oyb2ecCXAO,before,depression,17,0
R_3gYE1Oyb2ecCXAO,before,stress,18,0
R_3gYE1Oyb2ecCXAO,before,anxiety,19,0
R_3gYE1Oyb2ecCXAO,before,anxiety,20,0
R_3gYE1Oyb2ecCXAO,before,depression,21,0
R_3gYE1Oyb2ecCXAO,after,stress,1,2
R_3gYE1Oyb2ecCXAO,after,anxiety,2,0
R_3gYE1Oyb2ecCXAO,after,depression,3,0
R_3gYE1Oyb2ecCXAO,after,anxiety,4,0
R_3gYE1Oyb2ecCXAO,after,depression,5,1
R_3gYE1Oyb2ecCXAO,after,stress,6,1
R_3gYE1Oyb2ecCXAO,after,anxiety,7,0
R_3gYE1Oyb2ecCXAO,after,stress,8,0
R_3gYE1Oyb2ecCXAO,after,anxiety,9,0
R_3gYE1Oyb2ecCXAO,after,depression,10,0
R_3gYE1Oyb2ecCXAO,after,stress,11,1
R_3gYE1Oyb2ecCXAO,after,stress,12,0
R_3gYE1Oyb2ecCXAO,after,depression,13,1
R_3gYE1Oyb2ecCXAO,after,stress,14,0
R_3gYE1Oyb2ecCXAO,after,anxiety,15,0
R_3gYE1Oyb2ecCXAO,after,depression,16,0
R_3gYE1Oyb2ecCXAO,after,depression,17,0
R_3gYE1Oyb2ecCXAO,after,stress,18,0
R_3gYE1Oyb2ecCXAO,after,anxiety,19,0
R_3gYE1Oyb2ecCXAO,after,anxiety,20,0
R_3gYE1Oyb2ecCXAO,after,depression,21,0
R_R80uXkBmWsWOzfP,before,stress,1,1
R_R80uXkBmWsWOzfP,before,anxiety,2,0
R_R80uXkBmWsWOzfP,before,depression,3,0
R_R80uXkBmWsWOzfP,before,anxiety,4,0
R_R80uXkBmWsWOzfP,before,depression,5,0
R_R80uXkBmWsWOzfP,before,stress,6,0
R_R80uXkBmWsWOzfP,before,anxiety,7,1
R_R80uXkBmWsWOzfP,before,stress,8,0
R_R80uXkBmWsWOzfP,before,anxiety,9,0
R_R80uXkBmWsWOzfP,before,depression,10,0
R_R80uXkBmWsWOzfP,before,stress,11,2
R_R80uXkBmWsWOzfP,before,stress,12,0
R_R80uXkBmWsWOzfP,before,depression,13,0
R_R80uXkBmWsWOzfP,before,stress,14,1
R_R80uXkBmWsWOzfP,before,anxiety,15,0
R_R80uXkBmWsWOzfP,before,depression,16,0
R_R80uXkBmWsWOzfP,before,depression,17,0
R_R80uXkBmWsWOzfP,before,stress,18,1
R_R80uXkBmWsWOzfP,before,anxiety,19,0
R_R80uXkBmWsWOzfP,before,anxiety,20,0
R_R80uXkBmWsWOzfP,before,depression,21,0
R_R80uXkBmWsWOzfP,after,stress,1,0
R_R80uXkBmWsWOzfP,after,anxiety,2,0
R_R80uXkBmWsWOzfP,after,depression,3,0
R_R80uXkBmWsWOzfP,after,anxiety,4,0
R_R80uXkBmWsWOzfP,after,depression,5,1
R_R80uXkBmWsWOzfP,after,stress,6,0
R_R80uXkBmWsWOzfP,after,anxiety,7,0
R_R80uXkBmWsWOzfP,after,stress,8,0
R_R80uXkBmWsWOzfP,after,anxiety,9,0
R_R80uXkBmWsWOzfP,after,depression,10,0
R_R80uXkBmWsWOzfP,after,stress,11,0
R_R80uXkBmWsWOzfP,after,stress,12,0
R_R80uXkBmWsWOzfP,after,depression,13,0
R_R80uXkBmWsWOzfP,after,stress,14,0
R_R80uXkBmWsWOzfP,after,anxiety,15,0
R_R80uXkBmWsWOzfP,after,depression,16,0
R_R80uXkBmWsWOzfP,after,depression,17,0
R_R80uXkBmWsWOzfP,after,stress,18,0
R_R80uXkBmWsWOzfP,after,anxiety,19,0
R_R80uXkBmWsWOzfP,after,anxiety,20,0
R_R80uXkBmWsWOzfP,after,depression,21,0
R_RePvY6Xpy9N1z45,before,stress,1,2
R_RePvY6Xpy9N1z45,before,anxiety,2,1
R_RePvY6Xpy9N1z45,before,depression,3,2
R_RePvY6Xpy9N1z45,before,anxiety,4,1
R_RePvY6Xpy9N1z45,before,depression,5,3
R_RePvY6Xpy9N1z45,before,stress,6,1
R_RePvY6Xpy9N1z45,before,anxiety,7,1
R_RePvY6Xpy9N1z45,before,stress,8,1
R_RePvY6Xpy9N1z45,before,anxiety,9,2
R_RePvY6Xpy9N1z45,before,depression,10,3
R_RePvY6Xpy9N1z45,before,stress,11,1
R_RePvY6Xpy9N1z45,before,stress,12,2
R_RePvY6Xpy9N1z45,before,depression,13,2
R_RePvY6Xpy9N1z45,before,stress,14,2
R_RePvY6Xpy9N1z45,before,anxiety,15,1
R_RePvY6Xpy9N1z45,before,depression,16,2
R_RePvY6Xpy9N1z45,before,depression,17,2
R_RePvY6Xpy9N1z45,before,stress,18,2
R_RePvY6Xpy9N1z45,before,anxiety,19,1
R_RePvY6Xpy9N1z45,before,anxiety,20,1
R_RePvY6Xpy9N1z45,before,depression,21,1
R_RePvY6Xpy9N1z45,after,stress,1,2
R_RePvY6Xpy9N1z45,after,anxiety,2,2
R_RePvY6Xpy9N1z45,after,depression,3,2
R_RePvY6Xpy9N1z45,after,anxiety,4,1
R_RePvY6Xpy9N1z45,after,depression,5,2
R_RePvY6Xpy9N1z45,after,stress,6,3
R_RePvY6Xpy9N1z45,after,anxiety,7,NA
R_RePvY6Xpy9N1z45,after,stress,8,3
R_RePvY6Xpy9N1z45,after,anxiety,9,1
R_RePvY6Xpy9N1z45,after,depression,10,2
R_RePvY6Xpy9N1z45,after,stress,11,3
R_RePvY6Xpy9N1z45,after,stress,12,3
R_RePvY6Xpy9N1z45,after,depression,13,2
R_RePvY6Xpy9N1z45,after,stress,14,1
R_RePvY6Xpy9N1z45,after,anxiety,15,2
R_RePvY6Xpy9N1z45,after,depression,16,2
R_RePvY6Xpy9N1z45,after,depression,17,3
R_RePvY6Xpy9N1z45,after,stress,18,2
R_RePvY6Xpy9N1z45,after,anxiety,19,1
R_RePvY6Xpy9N1z45,after,anxiety,20,1
R_RePvY6Xpy9N1z45,after,depression,21,1
R_0pRhQEssmj1aIbT,before,stress,1,2
R_0pRhQEssmj1aIbT,before,anxiety,2,0
R_0pRhQEssmj1aIbT,before,depression,3,2
R_0pRhQEssmj1aIbT,before,anxiety,4,0
R_0pRhQEssmj1aIbT,before,depression,5,1
R_0pRhQEssmj1aIbT,before,stress,6,1
R_0pRhQEssmj1aIbT,before,anxiety,7,0
R_0pRhQEssmj1aIbT,before,stress,8,1
R_0pRhQEssmj1aIbT,before,anxiety,9,0
R_0pRhQEssmj1aIbT,before,depression,10,1
R_0pRhQEssmj1aIbT,before,stress,11,1
R_0pRhQEssmj1aIbT,before,stress,12,2
R_0pRhQEssmj1aIbT,before,depression,13,1
R_0pRhQEssmj1aIbT,before,stress,14,2
R_0pRhQEssmj1aIbT,before,anxiety,15,0
R_0pRhQEssmj1aIbT,before,depression,16,1
R_0pRhQEssmj1aIbT,before,depression,17,1
R_0pRhQEssmj1aIbT,before,stress,18,1
R_0pRhQEssmj1aIbT,before,anxiety,19,0
R_0pRhQEssmj1aIbT,before,anxiety,20,0
R_0pRhQEssmj1aIbT,before,depression,21,0
R_0pRhQEssmj1aIbT,after,stress,1,3
R_0pRhQEssmj1aIbT,after,anxiety,2,3
R_0pRhQEssmj1aIbT,after,depression,3,2
R_0pRhQEssmj1aIbT,after,anxiety,4,1
R_0pRhQEssmj1aIbT,after,depression,5,3
R_0pRhQEssmj1aIbT,after,stress,6,2
R_0pRhQEssmj1aIbT,after,anxiety,7,1
R_0pRhQEssmj1aIbT,after,stress,8,3
R_0pRhQEssmj1aIbT,after,anxiety,9,3
R_0pRhQEssmj1aIbT,after,depression,10,2
R_0pRhQEssmj1aIbT,after,stress,11,2
R_0pRhQEssmj1aIbT,after,stress,12,3
R_0pRhQEssmj1aIbT,after,depression,13,2
R_0pRhQEssmj1aIbT,after,stress,14,3
R_0pRhQEssmj1aIbT,after,anxiety,15,1
R_0pRhQEssmj1aIbT,after,depression,16,1
R_0pRhQEssmj1aIbT,after,depression,17,1
R_0pRhQEssmj1aIbT,after,stress,18,2
R_0pRhQEssmj1aIbT,after,anxiety,19,0
R_0pRhQEssmj1aIbT,after,anxiety,20,1
R_0pRhQEssmj1aIbT,after,depression,21,0
R_1mEDv9S4U18sxZe,before,stress,1,3
R_1mEDv9S4U18sxZe,before,anxiety,2,0
R_1mEDv9S4U18sxZe,before,depression,3,0
R_1mEDv9S4U18sxZe,before,anxiety,4,1
R_1mEDv9S4U18sxZe,before,depression,5,3
R_1mEDv9S4U18sxZe,before,stress,6,1
R_1mEDv9S4U18sxZe,before,anxiety,7,1
R_1mEDv9S4U18sxZe,before,stress,8,3
R_1mEDv9S4U18sxZe,before,anxiety,9,2
R_1mEDv9S4U18sxZe,before,depression,10,1
R_1mEDv9S4U18sxZe,before,stress,11,2
R_1mEDv9S4U18sxZe,before,stress,12,3
R_1mEDv9S4U18sxZe,before,depression,13,2
R_1mEDv9S4U18sxZe,before,stress,14,1
R_1mEDv9S4U18sxZe,before,anxiety,15,2
R_1mEDv9S4U18sxZe,before,depression,16,1
R_1mEDv9S4U18sxZe,before,depression,17,2
R_1mEDv9S4U18sxZe,before,stress,18,2
R_1mEDv9S4U18sxZe,before,anxiety,19,1
R_1mEDv9S4U18sxZe,before,anxiety,20,1
R_1mEDv9S4U18sxZe,before,depression,21,2
R_1mEDv9S4U18sxZe,after,stress,1,2
R_1mEDv9S4U18sxZe,after,anxiety,2,1
R_1mEDv9S4U18sxZe,after,depression,3,0
R_1mEDv9S4U18sxZe,after,anxiety,4,2
R_1mEDv9S4U18sxZe,after,depression,5,3
R_1mEDv9S4U18sxZe,after,stress,6,2
R_1mEDv9S4U18sxZe,after,anxiety,7,1
R_1mEDv9S4U18sxZe,after,stress,8,1
R_1mEDv9S4U18sxZe,after,anxiety,9,2
R_1mEDv9S4U18sxZe,after,depression,10,0
R_1mEDv9S4U18sxZe,after,stress,11,3
R_1mEDv9S4U18sxZe,after,stress,12,2
R_1mEDv9S4U18sxZe,after,depression,13,1
R_1mEDv9S4U18sxZe,after,stress,14,2
R_1mEDv9S4U18sxZe,after,anxiety,15,0
R_1mEDv9S4U18sxZe,after,depression,16,0
R_1mEDv9S4U18sxZe,after,depression,17,2
R_1mEDv9S4U18sxZe,after,stress,18,2
R_1mEDv9S4U18sxZe,after,anxiety,19,1
R_1mEDv9S4U18sxZe,after,anxiety,20,1
R_1mEDv9S4U18sxZe,after,depression,21,1
R_06y6RQMIag7OLT3,before,stress,1,0
R_06y6RQMIag7OLT3,before,anxiety,2,0
R_06y6RQMIag7OLT3,before,depression,3,0
R_06y6RQMIag7OLT3,before,anxiety,4,0
R_06y6RQMIag7OLT3,before,depression,5,1
R_06y6RQMIag7OLT3,before,stress,6,0
R_06y6RQMIag7OLT3,before,anxiety,7,0
R_06y6RQMIag7OLT3,before,stress,8,0
R_06y6RQMIag7OLT3,before,anxiety,9,0
R_06y6RQMIag7OLT3,before,depression,10,0
R_06y6RQMIag7OLT3,before,stress,11,0
R_06y6RQMIag7OLT3,before,stress,12,0
R_06y6RQMIag7OLT3,before,depression,13,0
R_06y6RQMIag7OLT3,before,stress,14,0
R_06y6RQMIag7OLT3,before,anxiety,15,0
R_06y6RQMIag7OLT3,before,depression,16,0
R_06y6RQMIag7OLT3,before,depression,17,0
R_06y6RQMIag7OLT3,before,stress,18,0
R_06y6RQMIag7OLT3,before,anxiety,19,0
R_06y6RQMIag7OLT3,before,anxiety,20,0
R_06y6RQMIag7OLT3,before,depression,21,0
R_06y6RQMIag7OLT3,after,stress,1,0
R_06y6RQMIag7OLT3,after,anxiety,2,0
R_06y6RQMIag7OLT3,after,depression,3,0
R_06y6RQMIag7OLT3,after,anxiety,4,0
R_06y6RQMIag7OLT3,after,depression,5,1
R_06y6RQMIag7OLT3,after,stress,6,0
R_06y6RQMIag7OLT3,after,anxiety,7,0
R_06y6RQMIag7OLT3,after,stress,8,0
R_06y6RQMIag7OLT3,after,anxiety,9,0
R_06y6RQMIag7OLT3,after,depression,10,0
R_06y6RQMIag7OLT3,after,stress,11,0
R_06y6RQMIag7OLT3,after,stress,12,0
R_06y6RQMIag7OLT3,after,depression,13,0
R_06y6RQMIag7OLT3,after,stress,14,0
R_06y6RQMIag7OLT3,after,anxiety,15,0
R_06y6RQMIag7OLT3,after,depression,16,0
R_06y6RQMIag7OLT3,after,depression,17,NA
R_06y6RQMIag7OLT3,after,stress,18,0
R_06y6RQMIag7OLT3,after,anxiety,19,0
R_06y6RQMIag7OLT3,after,anxiety,20,0
R_06y6RQMIag7OLT3,after,depression,21,0
R_23Ulx9Mu6ClxGOJ,before,stress,1,1
R_23Ulx9Mu6ClxGOJ,before,anxiety,2,1
R_23Ulx9Mu6ClxGOJ,before,depression,3,0
R_23Ulx9Mu6ClxGOJ,before,anxiety,4,1
R_23Ulx9Mu6ClxGOJ,before,depression,5,2
R_23Ulx9Mu6ClxGOJ,before,stress,6,2
R_23Ulx9Mu6ClxGOJ,before,anxiety,7,0
R_23Ulx9Mu6ClxGOJ,before,stress,8,1
R_23Ulx9Mu6ClxGOJ,before,anxiety,9,1
R_23Ulx9Mu6ClxGOJ,before,depression,10,1
R_23Ulx9Mu6ClxGOJ,before,stress,11,1
R_23Ulx9Mu6ClxGOJ,before,stress,12,2
R_23Ulx9Mu6ClxGOJ,before,depression,13,1
R_23Ulx9Mu6ClxGOJ,before,stress,14,2
R_23Ulx9Mu6ClxGOJ,before,anxiety,15,0
R_23Ulx9Mu6ClxGOJ,before,depression,16,1
R_23Ulx9Mu6ClxGOJ,before,depression,17,1
R_23Ulx9Mu6ClxGOJ,before,stress,18,2
R_23Ulx9Mu6ClxGOJ,before,anxiety,19,0
R_23Ulx9Mu6ClxGOJ,before,anxiety,20,1
R_23Ulx9Mu6ClxGOJ,before,depression,21,0
R_23Ulx9Mu6ClxGOJ,after,stress,1,0
R_23Ulx9Mu6ClxGOJ,after,anxiety,2,1
R_23Ulx9Mu6ClxGOJ,after,depression,3,0
R_23Ulx9Mu6ClxGOJ,after,anxiety,4,1
R_23Ulx9Mu6ClxGOJ,after,depression,5,1
R_23Ulx9Mu6ClxGOJ,after,stress,6,1
R_23Ulx9Mu6ClxGOJ,after,anxiety,7,0
R_23Ulx9Mu6ClxGOJ,after,stress,8,1
R_23Ulx9Mu6ClxGOJ,after,anxiety,9,0
R_23Ulx9Mu6ClxGOJ,after,depression,10,0
R_23Ulx9Mu6ClxGOJ,after,stress,11,0
R_23Ulx9Mu6ClxGOJ,after,stress,12,1
R_23Ulx9Mu6ClxGOJ,after,depression,13,0
R_23Ulx9Mu6ClxGOJ,after,stress,14,1
R_23Ulx9Mu6ClxGOJ,after,anxiety,15,2
R_23Ulx9Mu6ClxGOJ,after,depression,16,0
R_23Ulx9Mu6ClxGOJ,after,depression,17,1
R_23Ulx9Mu6ClxGOJ,after,stress,18,1
R_23Ulx9Mu6ClxGOJ,after,anxiety,19,0
R_23Ulx9Mu6ClxGOJ,after,anxiety,20,0
R_23Ulx9Mu6ClxGOJ,after,depression,21,0
R_3nkCL8JrVmutsy2,before,stress,1,2
R_3nkCL8JrVmutsy2,before,anxiety,2,1
R_3nkCL8JrVmutsy2,before,depression,3,2
R_3nkCL8JrVmutsy2,before,anxiety,4,2
R_3nkCL8JrVmutsy2,before,depression,5,3
R_3nkCL8JrVmutsy2,before,stress,6,3
R_3nkCL8JrVmutsy2,before,anxiety,7,2
R_3nkCL8JrVmutsy2,before,stress,8,3
R_3nkCL8JrVmutsy2,before,anxiety,9,3
R_3nkCL8JrVmutsy2,before,depression,10,2
R_3nkCL8JrVmutsy2,before,stress,11,2
R_3nkCL8JrVmutsy2,before,stress,12,2
R_3nkCL8JrVmutsy2,before,depression,13,2
R_3nkCL8JrVmutsy2,before,stress,14,2
R_3nkCL8JrVmutsy2,before,anxiety,15,2
R_3nkCL8JrVmutsy2,before,depression,16,2
R_3nkCL8JrVmutsy2,before,depression,17,3
R_3nkCL8JrVmutsy2,before,stress,18,3
R_3nkCL8JrVmutsy2,before,anxiety,19,3
R_3nkCL8JrVmutsy2,before,anxiety,20,1
R_3nkCL8JrVmutsy2,before,depression,21,3
R_3nkCL8JrVmutsy2,after,stress,1,3
R_3nkCL8JrVmutsy2,after,anxiety,2,1
R_3nkCL8JrVmutsy2,after,depression,3,1
R_3nkCL8JrVmutsy2,after,anxiety,4,2
R_3nkCL8JrVmutsy2,after,depression,5,2
R_3nkCL8JrVmutsy2,after,stress,6,2
R_3nkCL8JrVmutsy2,after,anxiety,7,1
R_3nkCL8JrVmutsy2,after,stress,8,1
R_3nkCL8JrVmutsy2,after,anxiety,9,1
R_3nkCL8JrVmutsy2,after,depression,10,1
R_3nkCL8JrVmutsy2,after,stress,11,2
R_3nkCL8JrVmutsy2,after,stress,12,2
R_3nkCL8JrVmutsy2,after,depression,13,2
R_3nkCL8JrVmutsy2,after,stress,14,1
R_3nkCL8JrVmutsy2,after,anxiety,15,1
R_3nkCL8JrVmutsy2,after,depression,16,1
R_3nkCL8JrVmutsy2,after,depression,17,1
R_3nkCL8JrVmutsy2,after,stress,18,1
R_3nkCL8JrVmutsy2,after,anxiety,19,1
R_3nkCL8JrVmutsy2,after,anxiety,20,1
R_3nkCL8JrVmutsy2,after,depression,21,1
R_10IYWwAbUvh1Uhh,before,stress,1,2
R_10IYWwAbUvh1Uhh,before,anxiety,2,0
R_10IYWwAbUvh1Uhh,before,depression,3,1
R_10IYWwAbUvh1Uhh,before,anxiety,4,0
R_10IYWwAbUvh1Uhh,before,depression,5,2
R_10IYWwAbUvh1Uhh,before,stress,6,1
R_10IYWwAbUvh1Uhh,before,anxiety,7,0
R_10IYWwAbUvh1Uhh,before,stress,8,1
R_10IYWwAbUvh1Uhh,before,anxiety,9,1
R_10IYWwAbUvh1Uhh,before,depression,10,2
R_10IYWwAbUvh1Uhh,before,stress,11,1
R_10IYWwAbUvh1Uhh,before,stress,12,1
R_10IYWwAbUvh1Uhh,before,depression,13,2
R_10IYWwAbUvh1Uhh,before,stress,14,2
R_10IYWwAbUvh1Uhh,before,anxiety,15,0
R_10IYWwAbUvh1Uhh,before,depression,16,1
R_10IYWwAbUvh1Uhh,before,depression,17,1
R_10IYWwAbUvh1Uhh,before,stress,18,1
R_10IYWwAbUvh1Uhh,before,anxiety,19,0
R_10IYWwAbUvh1Uhh,before,anxiety,20,2
R_10IYWwAbUvh1Uhh,before,depression,21,2
R_10IYWwAbUvh1Uhh,after,stress,1,1
R_10IYWwAbUvh1Uhh,after,anxiety,2,0
R_10IYWwAbUvh1Uhh,after,depression,3,2
R_10IYWwAbUvh1Uhh,after,anxiety,4,0
R_10IYWwAbUvh1Uhh,after,depression,5,2
R_10IYWwAbUvh1Uhh,after,stress,6,1
R_10IYWwAbUvh1Uhh,after,anxiety,7,0
R_10IYWwAbUvh1Uhh,after,stress,8,1
R_10IYWwAbUvh1Uhh,after,anxiety,9,1
R_10IYWwAbUvh1Uhh,after,depression,10,2
R_10IYWwAbUvh1Uhh,after,stress,11,1
R_10IYWwAbUvh1Uhh,after,stress,12,1
R_10IYWwAbUvh1Uhh,after,depression,13,2
R_10IYWwAbUvh1Uhh,after,stress,14,2
R_10IYWwAbUvh1Uhh,after,anxiety,15,0
R_10IYWwAbUvh1Uhh,after,depression,16,2
R_10IYWwAbUvh1Uhh,after,depression,17,2
R_10IYWwAbUvh1Uhh,after,stress,18,1
R_10IYWwAbUvh1Uhh,after,anxiety,19,0
R_10IYWwAbUvh1Uhh,after,anxiety,20,1
R_10IYWwAbUvh1Uhh,after,depression,21,2
R_1BXwMl8IvhYRkFs,before,stress,1,0
R_1BXwMl8IvhYRkFs,before,anxiety,2,0
R_1BXwMl8IvhYRkFs,before,depression,3,0
R_1BXwMl8IvhYRkFs,before,anxiety,4,0
R_1BXwMl8IvhYRkFs,before,depression,5,0
R_1BXwMl8IvhYRkFs,before,stress,6,0
R_1BXwMl8IvhYRkFs,before,anxiety,7,0
R_1BXwMl8IvhYRkFs,before,stress,8,0
R_1BXwMl8IvhYRkFs,before,anxiety,9,0
R_1BXwMl8IvhYRkFs,before,depression,10,0
R_1BXwMl8IvhYRkFs,before,stress,11,0
R_1BXwMl8IvhYRkFs,before,stress,12,0
R_1BXwMl8IvhYRkFs,before,depression,13,0
R_1BXwMl8IvhYRkFs,before,stress,14,0
R_1BXwMl8IvhYRkFs,before,anxiety,15,0
R_1BXwMl8IvhYRkFs,before,depression,16,0
R_1BXwMl8IvhYRkFs,before,depression,17,0
R_1BXwMl8IvhYRkFs,before,stress,18,0
R_1BXwMl8IvhYRkFs,before,anxiety,19,0
R_1BXwMl8IvhYRkFs,before,anxiety,20,0
R_1BXwMl8IvhYRkFs,before,depression,21,0
R_1BXwMl8IvhYRkFs,after,stress,1,0
R_1BXwMl8IvhYRkFs,after,anxiety,2,0
R_1BXwMl8IvhYRkFs,after,depression,3,0
R_1BXwMl8IvhYRkFs,after,anxiety,4,0
R_1BXwMl8IvhYRkFs,after,depression,5,0
R_1BXwMl8IvhYRkFs,after,stress,6,0
R_1BXwMl8IvhYRkFs,after,anxiety,7,0
R_1BXwMl8IvhYRkFs,after,stress,8,0
R_1BXwMl8IvhYRkFs,after,anxiety,9,0
R_1BXwMl8IvhYRkFs,after,depression,10,0
R_1BXwMl8IvhYRkFs,after,stress,11,0
R_1BXwMl8IvhYRkFs,after,stress,12,0
R_1BXwMl8IvhYRkFs,after,depression,13,0
R_1BXwMl8IvhYRkFs,after,stress,14,0
R_1BXwMl8IvhYRkFs,after,anxiety,15,0
R_1BXwMl8IvhYRkFs,after,depression,16,0
R_1BXwMl8IvhYRkFs,after,depression,17,0
R_1BXwMl8IvhYRkFs,after,stress,18,0
R_1BXwMl8IvhYRkFs,after,anxiety,19,0
R_1BXwMl8IvhYRkFs,after,anxiety,20,0
R_1BXwMl8IvhYRkFs,after,depression,21,0
R_Zgzav0hvyZ96c6d,before,stress,1,1
R_Zgzav0hvyZ96c6d,before,anxiety,2,0
R_Zgzav0hvyZ96c6d,before,depression,3,1
R_Zgzav0hvyZ96c6d,before,anxiety,4,0
R_Zgzav0hvyZ96c6d,before,depression,5,2
R_Zgzav0hvyZ96c6d,before,stress,6,2
R_Zgzav0hvyZ96c6d,before,anxiety,7,1
R_Zgzav0hvyZ96c6d,before,stress,8,1
R_Zgzav0hvyZ96c6d,before,anxiety,9,1
R_Zgzav0hvyZ96c6d,before,depression,10,0
R_Zgzav0hvyZ96c6d,before,stress,11,1
R_Zgzav0hvyZ96c6d,before,stress,12,1
R_Zgzav0hvyZ96c6d,before,depression,13,1
R_Zgzav0hvyZ96c6d,before,stress,14,2
R_Zgzav0hvyZ96c6d,before,anxiety,15,1
R_Zgzav0hvyZ96c6d,before,depression,16,0
R_Zgzav0hvyZ96c6d,before,depression,17,0
R_Zgzav0hvyZ96c6d,before,stress,18,1
R_Zgzav0hvyZ96c6d,before,anxiety,19,0
R_Zgzav0hvyZ96c6d,before,anxiety,20,1
