response_id,time,subscale,score
R_1q9BHkV242D62cG,after,itegrated_regulation,6
R_1q9BHkV242D62cG,before,amotivation,6
R_1q9BHkV242D62cG,before,external_regulation,30
R_1q9BHkV242D62cG,before,identified_regulation,6
R_1q9BHkV242D62cG,before,instrinsic_motivation,32
R_1q9BHkV242D62cG,before,introjected_regulation,6
R_1q9BHkV242D62cG,before,itegrated_regulation,12
R_20NVUurOXIj6JN6,after,amotivation,6
R_20NVUurOXIj6JN6,after,external_regulation,26
R_20NVUurOXIj6JN6,after,identified_regulation,36
R_20NVUurOXIj6JN6,after,instrinsic_motivation,36
R_20NVUurOXIj6JN6,after,introjected_regulation,12
R_20NVUurOXIj6JN6,after,itegrated_regulation,36
R_20NVUurOXIj6JN6,before,amotivation,6
R_20NVUurOXIj6JN6,before,external_regulation,24
R_20NVUurOXIj6JN6,before,identified_regulation,36
R_20NVUurOXIj6JN6,before,instrinsic_motivation,28
R_20NVUurOXIj6JN6,before,introjected_regulation,6
R_20NVUurOXIj6JN6,before,itegrated_regulation,36
R_21vy4qSSLUBhkI5,after,amotivation,6
R_21vy4qSSLUBhkI5,after,external_regulation,20
R_21vy4qSSLUBhkI5,after,identified_regulation,24
R_21vy4qSSLUBhkI5,after,instrinsic_motivation,26
R_21vy4qSSLUBhkI5,after,introjected_regulation,6
R_21vy4qSSLUBhkI5,after,itegrated_regulation,16
R_21vy4qSSLUBhkI5,before,amotivation,6
R_21vy4qSSLUBhkI5,before,external_regulation,14
R_21vy4qSSLUBhkI5,before,identified_regulation,22
R_21vy4qSSLUBhkI5,before,instrinsic_motivation,24
R_21vy4qSSLUBhkI5,before,introjected_regulation,8
R_21vy4qSSLUBhkI5,before,itegrated_regulation,20
R_23Ulx9Mu6ClxGOJ,after,amotivation,12
R_23Ulx9Mu6ClxGOJ,after,external_regulation,12
R_23Ulx9Mu6ClxGOJ,after,identified_regulation,18
R_23Ulx9Mu6ClxGOJ,after,instrinsic_motivation,22
R_23Ulx9Mu6ClxGOJ,after,introjected_regulation,10
R_23Ulx9Mu6ClxGOJ,after,itegrated_regulation,10
R_23Ulx9Mu6ClxGOJ,before,amotivation,6
R_23Ulx9Mu6ClxGOJ,before,external_regulation,12
R_23Ulx9Mu6ClxGOJ,before,identified_regulation,20
R_23Ulx9Mu6ClxGOJ,before,instrinsic_motivation,20
R_23Ulx9Mu6ClxGOJ,before,introjected_regulation,8
R_23Ulx9Mu6ClxGOJ,before,itegrated_regulation,20
R_24isskypHAzj6a4,after,amotivation,6
R_24isskypHAzj6a4,after,external_regulation,24
R_24isskypHAzj6a4,after,identified_regulation,22
R_24isskypHAzj6a4,after,instrinsic_motivation,26
R_24isskypHAzj6a4,after,introjected_regulation,30
R_24isskypHAzj6a4,after,itegrated_regulation,14
R_24isskypHAzj6a4,before,amotivation,6
R_24isskypHAzj6a4,before,external_regulation,20
R_24isskypHAzj6a4,before,identified_regulation,20
R_24isskypHAzj6a4,before,instrinsic_motivation,36
R_24isskypHAzj6a4,before,introjected_regulation,16
R_24isskypHAzj6a4,before,itegrated_regulation,20
R_25z3VIIwpNMoGjS,after,amotivation,8
R_25z3VIIwpNMoGjS,after,external_regulation,22
R_25z3VIIwpNMoGjS,after,identified_regulation,26
R_25z3VIIwpNMoGjS,after,instrinsic_motivation,28
R_25z3VIIwpNMoGjS,after,introjected_regulation,8
R_25z3VIIwpNMoGjS,after,itegrated_regulation,26
R_25z3VIIwpNMoGjS,before,amotivation,10
R_25z3VIIwpNMoGjS,before,external_regulation,24
R_25z3VIIwpNMoGjS,before,identified_regulation,28
R_25z3VIIwpNMoGjS,before,instrinsic_motivation,26
R_25z3VIIwpNMoGjS,before,introjected_regulation,12
R_25z3VIIwpNMoGjS,before,itegrated_regulation,20
R_273DuWgjgujvJYE,after,amotivation,12
R_273DuWgjgujvJYE,after,external_regulation,24
R_273DuWgjgujvJYE,after,identified_regulation,16
R_273DuWgjgujvJYE,after,instrinsic_motivation,30
R_273DuWgjgujvJYE,after,introjected_regulation,22
R_273DuWgjgujvJYE,after,itegrated_regulation,22
R_273DuWgjgujvJYE,before,amotivation,12
R_273DuWgjgujvJYE,before,external_regulation,16
R_273DuWgjgujvJYE,before,identified_regulation,20
R_273DuWgjgujvJYE,before,instrinsic_motivation,30
R_273DuWgjgujvJYE,before,introjected_regulation,14
R_273DuWgjgujvJYE,before,itegrated_regulation,24
R_27D28zcmps8GRka,after,amotivation,16
R_27D28zcmps8GRka,after,external_regulation,12
R_27D28zcmps8GRka,after,identified_regulation,14
R_27D28zcmps8GRka,after,instrinsic_motivation,24
R_27D28zcmps8GRka,after,introjected_regulation,22
R_27D28zcmps8GRka,after,itegrated_regulation,18
R_27D28zcmps8GRka,before,amotivation,18
R_27D28zcmps8GRka,before,external_regulation,14
R_27D28zcmps8GRka,before,identified_regulation,10
R_27D28zcmps8GRka,before,instrinsic_motivation,26
R_27D28zcmps8GRka,before,introjected_regulation,18
R_27D28zcmps8GRka,before,itegrated_regulation,14
R_27ExcEAbe7WWZAY,after,amotivation,24
R_27ExcEAbe7WWZAY,after,external_regulation,6
R_27ExcEAbe7WWZAY,after,identified_regulation,26
R_27ExcEAbe7WWZAY,after,instrinsic_motivation,14
R_27ExcEAbe7WWZAY,after,introjected_regulation,18
R_27ExcEAbe7WWZAY,after,itegrated_regulation,28
R_27ExcEAbe7WWZAY,before,amotivation,10
R_27ExcEAbe7WWZAY,before,external_regulation,6
R_27ExcEAbe7WWZAY,before,identified_regulation,26
R_27ExcEAbe7WWZAY,before,instrinsic_motivation,18
R_27ExcEAbe7WWZAY,before,introjected_regulation,24
R_27ExcEAbe7WWZAY,before,itegrated_regulation,22
R_28NVjdZPvV2fLBs,after,amotivation,6
R_28NVjdZPvV2fLBs,after,external_regulation,36
R_28NVjdZPvV2fLBs,after,identified_regulation,36
R_28NVjdZPvV2fLBs,after,instrinsic_motivation,36
R_28NVjdZPvV2fLBs,after,introjected_regulation,36
R_28NVjdZPvV2fLBs,after,itegrated_regulation,36
R_28NVjdZPvV2fLBs,before,amotivation,12
R_28NVjdZPvV2fLBs,before,external_regulation,36
R_28NVjdZPvV2fLBs,before,identified_regulation,36
R_28NVjdZPvV2fLBs,before,instrinsic_motivation,32
R_28NVjdZPvV2fLBs,before,introjected_regulation,28
R_28NVjdZPvV2fLBs,before,itegrated_regulation,36
R_2947NV0sa0o6uqa,after,amotivation,6
R_2947NV0sa0o6uqa,after,external_regulation,20
R_2947NV0sa0o6uqa,after,identified_regulation,20
R_2947NV0sa0o6uqa,after,instrinsic_motivation,26
R_2947NV0sa0o6uqa,after,introjected_regulation,6
R_2947NV0sa0o6uqa,after,itegrated_regulation,26
R_2947NV0sa0o6uqa,before,amotivation,6
R_2947NV0sa0o6uqa,before,external_regulation,10
R_2947NV0sa0o6uqa,before,identified_regulation,16
R_2947NV0sa0o6uqa,before,instrinsic_motivation,24
R_2947NV0sa0o6uqa,before,introjected_regulation,6
R_2947NV0sa0o6uqa,before,itegrated_regulation,24
R_29gj9i4nykxouwi,after,amotivation,16
R_29gj9i4nykxouwi,after,external_regulation,6
R_29gj9i4nykxouwi,after,identified_regulation,12
R_29gj9i4nykxouwi,after,instrinsic_motivation,18
R_29gj9i4nykxouwi,after,introjected_regulation,6
R_29gj9i4nykxouwi,after,itegrated_regulation,10
R_29gj9i4nykxouwi,before,amotivation,10
R_29gj9i4nykxouwi,before,external_regulation,6
R_29gj9i4nykxouwi,before,identified_regulation,16
R_29gj9i4nykxouwi,before,instrinsic_motivation,32
R_29gj9i4nykxouwi,before,introjected_regulation,6
R_29gj9i4nykxouwi,before,itegrated_regulation,16
R_29sTVuZYJRxiKzv,after,amotivation,6
R_29sTVuZYJRxiKzv,after,external_regulation,18
R_29sTVuZYJRxiKzv,after,identified_regulation,12
R_29sTVuZYJRxiKzv,after,instrinsic_motivation,32
R_29sTVuZYJRxiKzv,after,introjected_regulation,6
R_29sTVuZYJRxiKzv,after,itegrated_regulation,30
R_29sTVuZYJRxiKzv,before,amotivation,6
R_29sTVuZYJRxiKzv,before,external_regulation,18
R_29sTVuZYJRxiKzv,before,identified_regulation,18
R_29sTVuZYJRxiKzv,before,instrinsic_motivation,34
R_29sTVuZYJRxiKzv,before,introjected_regulation,6
R_29sTVuZYJRxiKzv,before,itegrated_regulation,28
R_2aM58IL6PRjl31M,after,amotivation,8
R_2aM58IL6PRjl31M,after,external_regulation,30
R_2aM58IL6PRjl31M,after,identified_regulation,26
R_2aM58IL6PRjl31M,after,instrinsic_motivation,30
R_2aM58IL6PRjl31M,after,introjected_regulation,16
R_2aM58IL6PRjl31M,after,itegrated_regulation,18
R_2aM58IL6PRjl31M,before,amotivation,8
R_2aM58IL6PRjl31M,before,external_regulation,28
R_2aM58IL6PRjl31M,before,identified_regulation,24
R_2aM58IL6PRjl31M,before,instrinsic_motivation,32
R_2aM58IL6PRjl31M,before,introjected_regulation,12
R_2aM58IL6PRjl31M,before,itegrated_regulation,22
R_2ARphcLKbG8pCbs,after,amotivation,8
R_2ARphcLKbG8pCbs,after,external_regulation,8
R_2ARphcLKbG8pCbs,after,identified_regulation,6
R_2ARphcLKbG8pCbs,after,instrinsic_motivation,12
R_2ARphcLKbG8pCbs,after,introjected_regulation,6
R_2ARphcLKbG8pCbs,after,itegrated_regulation,6
R_2ARphcLKbG8pCbs,before,amotivation,10
R_2ARphcLKbG8pCbs,before,external_regulation,6
R_2ARphcLKbG8pCbs,before,identified_regulation,6
R_2ARphcLKbG8pCbs,before,instrinsic_motivation,10
R_2ARphcLKbG8pCbs,before,introjected_regulation,8
R_2ARphcLKbG8pCbs,before,itegrated_regulation,6
R_2B4II5QqOBTuBsc,after,amotivation,6
R_2B4II5QqOBTuBsc,after,external_regulation,32
R_2B4II5QqOBTuBsc,after,identified_regulation,34
R_2B4II5QqOBTuBsc,after,instrinsic_motivation,28
R_2B4II5QqOBTuBsc,after,introjected_regulation,24
R_2B4II5QqOBTuBsc,after,itegrated_regulation,22
R_2B4II5QqOBTuBsc,before,amotivation,6
R_2B4II5QqOBTuBsc,before,external_regulation,22
R_2B4II5QqOBTuBsc,before,identified_regulation,16
R_2B4II5QqOBTuBsc,before,instrinsic_motivation,20
R_2B4II5QqOBTuBsc,before,introjected_regulation,12
R_2B4II5QqOBTuBsc,before,itegrated_regulation,24
R_2bVGOK2omxjKHpn,after,amotivation,6
R_2bVGOK2omxjKHpn,after,external_regulation,6
R_2bVGOK2omxjKHpn,after,identified_regulation,6
R_2bVGOK2omxjKHpn,after,instrinsic_motivation,18
R_2bVGOK2omxjKHpn,after,introjected_regulation,6
R_2bVGOK2omxjKHpn,after,itegrated_regulation,6
R_2bVGOK2omxjKHpn,before,amotivation,6
R_2bVGOK2omxjKHpn,before,external_regulation,6
R_2bVGOK2omxjKHpn,before,identified_regulation,6
R_2bVGOK2omxjKHpn,before,instrinsic_motivation,20
R_2bVGOK2omxjKHpn,before,introjected_regulation,6
R_2bVGOK2omxjKHpn,before,itegrated_regulation,6
R_2CB7Tu6CfOt3tUN,after,amotivation,36
R_2CB7Tu6CfOt3tUN,after,external_regulation,36
R_2CB7Tu6CfOt3tUN,after,identified_regulation,36
R_2CB7Tu6CfOt3tUN,after,instrinsic_motivation,36
R_2CB7Tu6CfOt3tUN,after,introjected_regulation,36
R_2CB7Tu6CfOt3tUN,after,itegrated_regulation,36
R_2CB7Tu6CfOt3tUN,before,amotivation,6
R_2CB7Tu6CfOt3tUN,before,external_regulation,36
R_2CB7Tu6CfOt3tUN,before,identified_regulation,30
R_2CB7Tu6CfOt3tUN,before,instrinsic_motivation,36
R_2CB7Tu6CfOt3tUN,before,introjected_regulation,24
R_2CB7Tu6CfOt3tUN,before,itegrated_regulation,36
R_2cd59QR5hZHKBZT,after,amotivation,8
R_2cd59QR5hZHKBZT,after,external_regulation,26
R_2cd59QR5hZHKBZT,after,identified_regulation,12
R_2cd59QR5hZHKBZT,after,instrinsic_motivation,30
R_2cd59QR5hZHKBZT,after,introjected_regulation,8
R_2cd59QR5hZHKBZT,after,itegrated_regulation,18
R_2cd59QR5hZHKBZT,before,amotivation,28
R_2cd59QR5hZHKBZT,before,external_regulation,12
R_2cd59QR5hZHKBZT,before,identified_regulation,8
R_2cd59QR5hZHKBZT,before,instrinsic_motivation,26
R_2cd59QR5hZHKBZT,before,introjected_regulation,24
R_2cd59QR5hZHKBZT,before,itegrated_regulation,10
R_2cdROg831T1vhEC,after,amotivation,6
R_2cdROg831T1vhEC,after,external_regulation,14
R_2cdROg831T1vhEC,after,identified_regulation,26
R_2cdROg831T1vhEC,after,instrinsic_motivation,18
R_2cdROg831T1vhEC,after,introjected_regulation,10
R_2cdROg831T1vhEC,after,itegrated_regulation,18
R_2cdROg831T1vhEC,before,amotivation,14
R_2cdROg831T1vhEC,before,external_regulation,18
R_2cdROg831T1vhEC,before,identified_regulation,22
R_2cdROg831T1vhEC,before,instrinsic_motivation,28
R_2cdROg831T1vhEC,before,introjected_regulation,12
R_2cdROg831T1vhEC,before,itegrated_regulation,18
R_2Clwma6pSIEIvrW,after,amotivation,6
R_2Clwma6pSIEIvrW,after,external_regulation,22
R_2Clwma6pSIEIvrW,after,identified_regulation,6
R_2Clwma6pSIEIvrW,after,instrinsic_motivation,20
R_2Clwma6pSIEIvrW,after,introjected_regulation,14
R_2Clwma6pSIEIvrW,after,itegrated_regulation,6
R_2Clwma6pSIEIvrW,before,amotivation,6
R_2Clwma6pSIEIvrW,before,external_regulation,10
R_2Clwma6pSIEIvrW,before,identified_regulation,6
R_2Clwma6pSIEIvrW,before,instrinsic_motivation,28
R_2Clwma6pSIEIvrW,before,introjected_regulation,6
R_2Clwma6pSIEIvrW,before,itegrated_regulation,10
R_2CTWdkSw6ViCuJq,after,amotivation,12
R_2CTWdkSw6ViCuJq,after,external_regulation,20
R_2CTWdkSw6ViCuJq,after,identified_regulation,18
R_2CTWdkSw6ViCuJq,after,instrinsic_motivation,26
R_2CTWdkSw6ViCuJq,after,introjected_regulation,14
R_2CTWdkSw6ViCuJq,after,itegrated_regulation,18
R_2CTWdkSw6ViCuJq,before,amotivation,26
R_2CTWdkSw6ViCuJq,before,external_regulation,30
R_2CTWdkSw6ViCuJq,before,identified_regulation,24
R_2CTWdkSw6ViCuJq,before,instrinsic_motivation,32
R_2CTWdkSw6ViCuJq,before,introjected_regulation,8
R_2CTWdkSw6ViCuJq,before,itegrated_regulation,24
R_2CvKeTojbEMdWFy,after,amotivation,6
R_2CvKeTojbEMdWFy,after,external_regulation,18
R_2CvKeTojbEMdWFy,after,identified_regulation,12
R_2CvKeTojbEMdWFy,after,instrinsic_motivation,30
R_2CvKeTojbEMdWFy,after,introjected_regulation,12
R_2CvKeTojbEMdWFy,after,itegrated_regulation,26
R_2CvKeTojbEMdWFy,before,amotivation,8
R_2CvKeTojbEMdWFy,before,external_regulation,18
R_2CvKeTojbEMdWFy,before,identified_regulation,22
R_2CvKeTojbEMdWFy,before,instrinsic_motivation,28
R_2CvKeTojbEMdWFy,before,introjected_regulation,16
R_2CvKeTojbEMdWFy,before,itegrated_regulation,22
R_2DZSUz54Rl39uyo,after,amotivation,12
R_2DZSUz54Rl39uyo,after,external_regulation,14
R_2DZSUz54Rl39uyo,after,identified_regulation,18
R_2DZSUz54Rl39uyo,after,instrinsic_motivation,16
R_2DZSUz54Rl39uyo,after,introjected_regulation,20
R_2DZSUz54Rl39uyo,after,itegrated_regulation,20
R_2DZSUz54Rl39uyo,before,amotivation,14
R_2DZSUz54Rl39uyo,before,external_regulation,20
R_2DZSUz54Rl39uyo,before,identified_regulation,20
R_2DZSUz54Rl39uyo,before,instrinsic_motivation,22
R_2DZSUz54Rl39uyo,before,introjected_regulation,16
R_2DZSUz54Rl39uyo,before,itegrated_regulation,22
R_2e2R7LJzpLYQiWW,after,amotivation,6
R_2e2R7LJzpLYQiWW,after,external_regulation,8
R_2e2R7LJzpLYQiWW,after,identified_regulation,12
R_2e2R7LJzpLYQiWW,after,instrinsic_motivation,16
R_2e2R7LJzpLYQiWW,after,introjected_regulation,16
R_2e2R7LJzpLYQiWW,after,itegrated_regulation,14
R_2e2R7LJzpLYQiWW,before,amotivation,6
R_2e2R7LJzpLYQiWW,before,external_regulation,8
R_2e2R7LJzpLYQiWW,before,identified_regulation,10
R_2e2R7LJzpLYQiWW,before,instrinsic_motivation,18
R_2e2R7LJzpLYQiWW,before,introjected_regulation,12
R_2e2R7LJzpLYQiWW,before,itegrated_regulation,8
R_2E4NIJT672CNqhY,after,amotivation,8
R_2E4NIJT672CNqhY,after,external_regulation,24
R_2E4NIJT672CNqhY,after,identified_regulation,20
R_2E4NIJT672CNqhY,after,instrinsic_motivation,30
R_2E4NIJT672CNqhY,after,introjected_regulation,8
R_2E4NIJT672CNqhY,after,itegrated_regulation,26
R_2E4NIJT672CNqhY,before,amotivation,6
R_2E4NIJT672CNqhY,before,external_regulation,24
R_2E4NIJT672CNqhY,before,identified_regulation,30
R_2E4NIJT672CNqhY,before,instrinsic_motivation,36
R_2E4NIJT672CNqhY,before,introjected_regulation,12
R_2E4NIJT672CNqhY,before,itegrated_regulation,30
R_2fIesR987yHKjDw,after,amotivation,10
R_2fIesR987yHKjDw,after,external_regulation,14
R_2fIesR987yHKjDw,after,identified_regulation,20
R_2fIesR987yHKjDw,after,instrinsic_motivation,22
R_2fIesR987yHKjDw,after,introjected_regulation,18
R_2fIesR987yHKjDw,after,itegrated_regulation,26
R_2fIesR987yHKjDw,before,amotivation,10
R_2fIesR987yHKjDw,before,external_regulation,10
R_2fIesR987yHKjDw,before,identified_regulation,22
R_2fIesR987yHKjDw,before,instrinsic_motivation,24
R_2fIesR987yHKjDw,before,introjected_regulation,16
R_2fIesR987yHKjDw,before,itegrated_regulation,28
R_2fvruv9ZivyF7o5,after,amotivation,6
R_2fvruv9ZivyF7o5,after,external_regulation,30
R_2fvruv9ZivyF7o5,after,identified_regulation,28
R_2fvruv9ZivyF7o5,after,instrinsic_motivation,34
R_2fvruv9ZivyF7o5,after,introjected_regulation,12
R_2fvruv9ZivyF7o5,after,itegrated_regulation,30
R_2fvruv9ZivyF7o5,before,amotivation,6
R_2fvruv9ZivyF7o5,before,external_regulation,26
R_2fvruv9ZivyF7o5,before,identified_regulation,24
R_2fvruv9ZivyF7o5,before,instrinsic_motivation,36
R_2fvruv9ZivyF7o5,before,introjected_regulation,10
R_2fvruv9ZivyF7o5,before,itegrated_regulation,26
R_2OPDHtEfJyTCxsv,after,amotivation,26
R_2OPDHtEfJyTCxsv,after,external_regulation,24
R_2OPDHtEfJyTCxsv,after,identified_regulation,18
R_2OPDHtEfJyTCxsv,after,instrinsic_motivation,24
R_2OPDHtEfJyTCxsv,after,introjected_regulation,14
R_2OPDHtEfJyTCxsv,after,itegrated_regulation,24
R_2OPDHtEfJyTCxsv,before,amotivation,10
R_2OPDHtEfJyTCxsv,before,external_regulation,16
R_2OPDHtEfJyTCxsv,before,identified_regulation,20
R_2OPDHtEfJyTCxsv,before,instrinsic_motivation,28
R_2OPDHtEfJyTCxsv,before,introjected_regulation,26
R_2OPDHtEfJyTCxsv,before,itegrated_regulation,26
R_2OYGHuXGBqkz2JB,after,amotivation,6
R_2OYGHuXGBqkz2JB,after,external_regulation,26
R_2OYGHuXGBqkz2JB,after,identified_regulation,22
R_2OYGHuXGBqkz2JB,after,instrinsic_motivation,26
R_2OYGHuXGBqkz2JB,after,introjected_regulation,16
R_2OYGHuXGBqkz2JB,after,itegrated_regulation,20
R_2OYGHuXGBqkz2JB,before,amotivation,10
R_2OYGHuXGBqkz2JB,before,external_regulation,26
R_2OYGHuXGBqkz2JB,before,identified_regulation,22
R_2OYGHuXGBqkz2JB,before,instrinsic_motivation,24
R_2OYGHuXGBqkz2JB,before,introjected_regulation,12
R_2OYGHuXGBqkz2JB,before,itegrated_regulation,20
R_2qaBXyfNpVCNqWK,after,amotivation,6
R_2qaBXyfNpVCNqWK,after,external_regulation,36
R_2qaBXyfNpVCNqWK,after,identified_regulation,36
R_2qaBXyfNpVCNqWK,after,instrinsic_motivation,36
R_2qaBXyfNpVCNqWK,after,introjected_regulation,36
R_2qaBXyfNpVCNqWK,after,itegrated_regulation,30
R_2qaBXyfNpVCNqWK,before,amotivation,6
R_2qaBXyfNpVCNqWK,before,external_regulation,30
R_2qaBXyfNpVCNqWK,before,identified_regulation,32
R_2qaBXyfNpVCNqWK,before,instrinsic_motivation,24
R_2qaBXyfNpVCNqWK,before,introjected_regulation,36
R_2qaBXyfNpVCNqWK,before,itegrated_regulation,32
R_2qrC4O6fVkjwiry,after,amotivation,6
R_2qrC4O6fVkjwiry,after,external_regulation,26
R_2qrC4O6fVkjwiry,after,identified_regulation,14
R_2qrC4O6fVkjwiry,after,instrinsic_motivation,30
R_2qrC4O6fVkjwiry,after,introjected_regulation,6
R_2qrC4O6fVkjwiry,after,itegrated_regulation,24
R_2qrC4O6fVkjwiry,before,amotivation,6
R_2qrC4O6fVkjwiry,before,external_regulation,22
R_2qrC4O6fVkjwiry,before,identified_regulation,10
R_2qrC4O6fVkjwiry,before,instrinsic_motivation,34
R_2qrC4O6fVkjwiry,before,introjected_regulation,6
R_2qrC4O6fVkjwiry,before,itegrated_regulation,26
R_2QzW5HTDKSQoIdW,after,amotivation,6
R_2QzW5HTDKSQoIdW,after,external_regulation,10
R_2QzW5HTDKSQoIdW,after,identified_regulation,6
R_2QzW5HTDKSQoIdW,after,instrinsic_motivation,28
R_2QzW5HTDKSQoIdW,after,introjected_regulation,8
R_2QzW5HTDKSQoIdW,after,itegrated_regulation,16
R_2QzW5HTDKSQoIdW,before,amotivation,8
R_2QzW5HTDKSQoIdW,before,external_regulation,6
R_2QzW5HTDKSQoIdW,before,identified_regulation,18
R_2QzW5HTDKSQoIdW,before,instrinsic_motivation,28
R_2QzW5HTDKSQoIdW,before,introjected_regulation,12
R_2QzW5HTDKSQoIdW,before,itegrated_regulation,24
R_2R97eLv3ogd7F2s,after,amotivation,6
R_2R97eLv3ogd7F2s,after,external_regulation,24
R_2R97eLv3ogd7F2s,after,identified_regulation,14
R_2R97eLv3ogd7F2s,after,instrinsic_motivation,26
R_2R97eLv3ogd7F2s,after,introjected_regulation,10
R_2R97eLv3ogd7F2s,after,itegrated_regulation,18
R_2R97eLv3ogd7F2s,before,amotivation,8
R_2R97eLv3ogd7F2s,before,external_regulation,26
R_2R97eLv3ogd7F2s,before,identified_regulation,16
R_2R97eLv3ogd7F2s,before,instrinsic_motivation,32
R_2R97eLv3ogd7F2s,before,introjected_regulation,10
R_2R97eLv3ogd7F2s,before,itegrated_regulation,18
R_2rPjSQLcIC8CDty,after,amotivation,6
R_2rPjSQLcIC8CDty,after,external_regulation,34
R_2rPjSQLcIC8CDty,after,identified_regulation,26
R_2rPjSQLcIC8CDty,after,instrinsic_motivation,36
R_2rPjSQLcIC8CDty,after,introjected_regulation,20
R_2rPjSQLcIC8CDty,after,itegrated_regulation,30
R_2rPjSQLcIC8CDty,before,amotivation,6
R_2rPjSQLcIC8CDty,before,external_regulation,26
R_2rPjSQLcIC8CDty,before,identified_regulation,30
R_2rPjSQLcIC8CDty,before,instrinsic_motivation,30
R_2rPjSQLcIC8CDty,before,introjected_regulation,18
R_2rPjSQLcIC8CDty,before,itegrated_regulation,32
R_2SeikFcu2AS9w7X,after,amotivation,8
R_2SeikFcu2AS9w7X,after,external_regulation,26
R_2SeikFcu2AS9w7X,after,identified_regulation,24
R_2SeikFcu2AS9w7X,after,instrinsic_motivation,30
R_2SeikFcu2AS9w7X,after,introjected_regulation,14
R_2SeikFcu2AS9w7X,after,itegrated_regulation,26
R_2SeikFcu2AS9w7X,before,amotivation,8
R_2SeikFcu2AS9w7X,before,external_regulation,24
R_2SeikFcu2AS9w7X,before,identified_regulation,20
R_2SeikFcu2AS9w7X,before,instrinsic_motivation,28
R_2SeikFcu2AS9w7X,before,introjected_regulation,12
R_2SeikFcu2AS9w7X,before,itegrated_regulation,26
R_2SH3IlYMix1JYmN,after,amotivation,8
R_2SH3IlYMix1JYmN,after,external_regulation,14
R_2SH3IlYMix1JYmN,after,identified_regulation,14
R_2SH3IlYMix1JYmN,after,instrinsic_motivation,24
R_2SH3IlYMix1JYmN,after,introjected_regulation,8
R_2SH3IlYMix1JYmN,after,itegrated_regulation,36
R_2SH3IlYMix1JYmN,before,amotivation,10
R_2SH3IlYMix1JYmN,before,external_regulation,14
R_2SH3IlYMix1JYmN,before,identified_regulation,16
R_2SH3IlYMix1JYmN,before,instrinsic_motivation,24
R_2SH3IlYMix1JYmN,before,introjected_regulation,8
R_2SH3IlYMix1JYmN,before,itegrated_regulation,36
R_2Sq2mphrvRDkWOh,after,amotivation,6
R_2Sq2mphrvRDkWOh,after,external_regulation,12
R_2Sq2mphrvRDkWOh,after,identified_regulation,10
R_2Sq2mphrvRDkWOh,after,instrinsic_motivation,20
R_2Sq2mphrvRDkWOh,after,introjected_regulation,8
R_2Sq2mphrvRDkWOh,after,itegrated_regulation,12
R_2Sq2mphrvRDkWOh,before,amotivation,10
R_2Sq2mphrvRDkWOh,before,external_regulation,6
R_2Sq2mphrvRDkWOh,before,identified_regulation,8
R_2Sq2mphrvRDkWOh,before,instrinsic_motivation,20
R_2Sq2mphrvRDkWOh,before,introjected_regulation,8
R_2Sq2mphrvRDkWOh,before,itegrated_regulation,10
R_2TG0VS1cyTZTOII,after,amotivation,6
R_2TG0VS1cyTZTOII,after,external_regulation,24
R_2TG0VS1cyTZTOII,after,identified_regulation,12
R_2TG0VS1cyTZTOII,after,instrinsic_motivation,18
R_2TG0VS1cyTZTOII,after,introjected_regulation,10
R_2TG0VS1cyTZTOII,after,itegrated_regulation,18
R_2TG0VS1cyTZTOII,before,amotivation,6
R_2TG0VS1cyTZTOII,before,external_regulation,26
R_2TG0VS1cyTZTOII,before,identified_regulation,16
R_2TG0VS1cyTZTOII,before,instrinsic_motivation,20
R_2TG0VS1cyTZTOII,before,introjected_regulation,14
R_2TG0VS1cyTZTOII,before,itegrated_regulation,20
R_2tJtUaHMu03QTQ1,after,amotivation,16
R_2tJtUaHMu03QTQ1,after,external_regulation,36
R_2tJtUaHMu03QTQ1,after,identified_regulation,26
R_2tJtUaHMu03QTQ1,after,instrinsic_motivation,36
R_2tJtUaHMu03QTQ1,after,introjected_regulation,28
R_2tJtUaHMu03QTQ1,after,itegrated_regulation,26
R_2tJtUaHMu03QTQ1,before,amotivation,20
R_2tJtUaHMu03QTQ1,before,external_regulation,36
R_2tJtUaHMu03QTQ1,before,identified_regulation,26
R_2tJtUaHMu03QTQ1,before,instrinsic_motivation,34
R_2tJtUaHMu03QTQ1,before,introjected_regulation,28
R_2tJtUaHMu03QTQ1,before,itegrated_regulation,28
R_2tqUYhzsg6ITwD1,after,amotivation,26
R_2tqUYhzsg6ITwD1,after,external_regulation,22
R_2tqUYhzsg6ITwD1,after,identified_regulation,32
R_2tqUYhzsg6ITwD1,after,instrinsic_motivation,26
R_2tqUYhzsg6ITwD1,after,introjected_regulation,32
R_2tqUYhzsg6ITwD1,after,itegrated_regulation,26
R_2tqUYhzsg6ITwD1,before,amotivation,20
R_2tqUYhzsg6ITwD1,before,external_regulation,24
R_2tqUYhzsg6ITwD1,before,identified_regulation,28
R_2tqUYhzsg6ITwD1,before,instrinsic_motivation,28
R_2tqUYhzsg6ITwD1,before,introjected_regulation,30
R_2tqUYhzsg6ITwD1,before,itegrated_regulation,28
R_2trlnajiLWtBHVS,after,amotivation,6
R_2trlnajiLWtBHVS,after,external_regulation,14
R_2trlnajiLWtBHVS,after,identified_regulation,6
R_2trlnajiLWtBHVS,after,instrinsic_motivation,22
R_2trlnajiLWtBHVS,after,introjected_regulation,6
R_2trlnajiLWtBHVS,after,itegrated_regulation,6
