response_id,time,subscale,score
R_2tJtUaHMu03QTQ1,before,anxiety,14
R_2tJtUaHMu03QTQ1,before,depression,12
R_2tJtUaHMu03QTQ1,before,stress,18
R_2tqUYhzsg6ITwD1,after,anxiety,17
R_2tqUYhzsg6ITwD1,after,depression,22
R_2tqUYhzsg6ITwD1,after,stress,18
R_2tqUYhzsg6ITwD1,before,anxiety,20
R_2tqUYhzsg6ITwD1,before,depression,20
R_2tqUYhzsg6ITwD1,before,stress,19
R_2trlnajiLWtBHVS,after,anxiety,7
R_2trlnajiLWtBHVS,after,depression,8
R_2trlnajiLWtBHVS,after,stress,7
R_2trlnajiLWtBHVS,before,anxiety,7
R_2trlnajiLWtBHVS,before,depression,10.764705882352942
R_2trlnajiLWtBHVS,before,stress,10
R_2TSJxMqN9gOlUOV,after,anxiety,7
R_2TSJxMqN9gOlUOV,after,depression,7
R_2TSJxMqN9gOlUOV,after,stress,7
R_2TSJxMqN9gOlUOV,before,anxiety,7
R_2TSJxMqN9gOlUOV,before,depression,7
R_2TSJxMqN9gOlUOV,before,stress,7
R_2UVJlgmzYG5Xn9P,after,anxiety,9
R_2UVJlgmzYG5Xn9P,after,depression,13
R_2UVJlgmzYG5Xn9P,after,stress,14
R_2UVJlgmzYG5Xn9P,before,anxiety,8
R_2UVJlgmzYG5Xn9P,before,depression,14
R_2UVJlgmzYG5Xn9P,before,stress,13
R_2VkJBjNuuyAttyZ,after,anxiety,9
R_2VkJBjNuuyAttyZ,after,depression,19
R_2VkJBjNuuyAttyZ,after,stress,13
R_2VkJBjNuuyAttyZ,before,anxiety,12
R_2VkJBjNuuyAttyZ,before,depression,13
R_2VkJBjNuuyAttyZ,before,stress,11
R_2vZKXOkrXwQOPM0,after,anxiety,13
R_2vZKXOkrXwQOPM0,after,depression,28
R_2vZKXOkrXwQOPM0,after,stress,24
R_2vZKXOkrXwQOPM0,before,anxiety,8
R_2vZKXOkrXwQOPM0,before,depression,20
R_2vZKXOkrXwQOPM0,before,stress,18
R_2w0lomFwVXQMEH5,after,anxiety,7
R_2w0lomFwVXQMEH5,after,depression,7
R_2w0lomFwVXQMEH5,after,stress,7
R_2w0lomFwVXQMEH5,before,anxiety,7
R_2w0lomFwVXQMEH5,before,depression,7
R_2w0lomFwVXQMEH5,before,stress,8
R_2wmnaQBPNB7V2gM,after,anxiety,7
R_2wmnaQBPNB7V2gM,after,depression,7
R_2wmnaQBPNB7V2gM,after,stress,8
R_2wmnaQBPNB7V2gM,before,anxiety,7
R_2wmnaQBPNB7V2gM,before,depression,7
R_2wmnaQBPNB7V2gM,before,stress,8
R_2XcEmd1YzcIXw1Y,after,anxiety,7
R_2XcEmd1YzcIXw1Y,after,depression,14
R_2XcEmd1YzcIXw1Y,after,stress,9
R_2XcEmd1YzcIXw1Y,before,anxiety,10
R_2XcEmd1YzcIXw1Y,before,depression,15
R_2XcEmd1YzcIXw1Y,before,stress,13
R_2YJKbEV4DDO8Lc0,after,anxiety,17
R_2YJKbEV4DDO8Lc0,after,depression,18
R_2YJKbEV4DDO8Lc0,after,stress,15
R_2YJKbEV4DDO8Lc0,before,anxiety,16
R_2YJKbEV4DDO8Lc0,before,depression,24
R_2YJKbEV4DDO8Lc0,before,stress,15
R_2yk1CSC8mwjjLGP,after,anxiety,8
R_2yk1CSC8mwjjLGP,after,depression,9
R_2yk1CSC8mwjjLGP,after,stress,14
R_2yk1CSC8mwjjLGP,before,anxiety,7
R_2yk1CSC8mwjjLGP,before,depression,11
R_2yk1CSC8mwjjLGP,before,stress,10
R_2yrXHzzzgNeI0Ry,after,anxiety,8
R_2yrXHzzzgNeI0Ry,after,depression,9
R_2yrXHzzzgNeI0Ry,after,stress,8
R_2yrXHzzzgNeI0Ry,before,anxiety,8
R_2yrXHzzzgNeI0Ry,before,depression,10
R_2yrXHzzzgNeI0Ry,before,stress,9
R_2YyK6503UwmpO2W,after,anxiety,15
R_2YyK6503UwmpO2W,after,depression,11
R_2YyK6503UwmpO2W,after,stress,15
R_2YyK6503UwmpO2W,before,anxiety,12
R_2YyK6503UwmpO2W,before,depression,13
R_2YyK6503UwmpO2W,before,stress,13
R_2YyT0OjStuntyXf,after,anxiety,20
R_2YyT0OjStuntyXf,after,depression,27
R_2YyT0OjStuntyXf,after,stress,24
R_2YyT0OjStuntyXf,before,anxiety,17
R_2YyT0OjStuntyXf,before,depression,26
R_2YyT0OjStuntyXf,before,stress,22
R_2zBXAI5qUYmV4DB,after,anxiety,11
R_2zBXAI5qUYmV4DB,after,depression,21
R_2zBXAI5qUYmV4DB,after,stress,11
R_2zBXAI5qUYmV4DB,before,anxiety,13
R_2zBXAI5qUYmV4DB,before,depression,22
R_2zBXAI5qUYmV4DB,before,stress,17
R_2zUqq1urUzBGq6C,after,anxiety,13
R_2zUqq1urUzBGq6C,after,depression,15
R_2zUqq1urUzBGq6C,after,stress,14
R_2zUqq1urUzBGq6C,before,anxiety,8
R_2zUqq1urUzBGq6C,before,depression,22
R_2zUqq1urUzBGq6C,before,stress,20
R_30uRCB7vSqjK8Tf,after,anxiety,14
R_30uRCB7vSqjK8Tf,after,depression,14
R_30uRCB7vSqjK8Tf,after,stress,15
R_30uRCB7vSqjK8Tf,before,anxiety,12
R_30uRCB7vSqjK8Tf,before,depression,12
R_30uRCB7vSqjK8Tf,before,stress,11
R_31LSyq6W3sTmpY5,after,anxiety,18
R_31LSyq6W3sTmpY5,after,depression,19
R_31LSyq6W3sTmpY5,after,stress,18
R_31LSyq6W3sTmpY5,before,anxiety,12
R_31LSyq6W3sTmpY5,before,depression,17
R_31LSyq6W3sTmpY5,before,stress,7
R_33m18XGfnq4Vj9o,after,anxiety,11
R_33m18XGfnq4Vj9o,after,depression,9
R_33m18XGfnq4Vj9o,after,stress,13
R_33m18XGfnq4Vj9o,before,anxiety,11
R_33m18XGfnq4Vj9o,before,depression,9
R_33m18XGfnq4Vj9o,before,stress,13
R_3asqcGii6ulHk9X,after,anxiety,10
R_3asqcGii6ulHk9X,after,depression,14
R_3asqcGii6ulHk9X,after,stress,14
R_3asqcGii6ulHk9X,before,anxiety,11
R_3asqcGii6ulHk9X,before,depression,18
R_3asqcGii6ulHk9X,before,stress,15
R_3CJmLr5kxXIjcgY,after,anxiety,12
R_3CJmLr5kxXIjcgY,after,depression,7
R_3CJmLr5kxXIjcgY,after,stress,9
R_3CJmLr5kxXIjcgY,before,anxiety,14
R_3CJmLr5kxXIjcgY,before,depression,7
R_3CJmLr5kxXIjcgY,before,stress,10
R_3DcJPhdo2DHBes3,after,anxiety,12
R_3DcJPhdo2DHBes3,after,depression,12
R_3DcJPhdo2DHBes3,after,stress,15
R_3DcJPhdo2DHBes3,before,anxiety,10
R_3DcJPhdo2DHBes3,before,depression,11
R_3DcJPhdo2DHBes3,before,stress,16
R_3e1VGffpt89tw8h,after,anxiety,20
R_3e1VGffpt89tw8h,after,depression,25
R_3e1VGffpt89tw8h,after,stress,24
R_3e1VGffpt89tw8h,before,anxiety,11
R_3e1VGffpt89tw8h,before,depression,16
R_3e1VGffpt89tw8h,before,stress,10
R_3efCQahFkiEWLUo,after,anxiety,15
R_3efCQahFkiEWLUo,after,depression,9
R_3efCQahFkiEWLUo,after,stress,14
R_3efCQahFkiEWLUo,before,anxiety,15
R_3efCQahFkiEWLUo,before,depression,8.764705882352942
R_3efCQahFkiEWLUo,before,stress,12
R_3EjaJDRhLy9xsUT,after,anxiety,7
R_3EjaJDRhLy9xsUT,after,depression,12
R_3EjaJDRhLy9xsUT,after,stress,13
R_3EjaJDRhLy9xsUT,before,anxiety,7
R_3EjaJDRhLy9xsUT,before,depression,7
R_3EjaJDRhLy9xsUT,before,stress,9
R_3EtZJ865VyxA1dS,after,anxiety,12
R_3EtZJ865VyxA1dS,after,depression,17
R_3EtZJ865VyxA1dS,after,stress,22
R_3EtZJ865VyxA1dS,before,anxiety,11
R_3EtZJ865VyxA1dS,before,depression,9
R_3EtZJ865VyxA1dS,before,stress,12
R_3G0VtsBQfB5T8jI,after,anxiety,7
R_3G0VtsBQfB5T8jI,after,depression,7.857142857142858
R_3G0VtsBQfB5T8jI,after,stress,7
R_3G0VtsBQfB5T8jI,before,anxiety,7
R_3G0VtsBQfB5T8jI,before,depression,7
R_3G0VtsBQfB5T8jI,before,stress,7
R_3Gg2Ve4XnzJBPL1,after,anxiety,14
R_3Gg2Ve4XnzJBPL1,after,depression,21
R_3Gg2Ve4XnzJBPL1,after,stress,20
R_3Gg2Ve4XnzJBPL1,before,anxiety,16
R_3Gg2Ve4XnzJBPL1,before,depression,25
R_3Gg2Ve4XnzJBPL1,before,stress,22
R_3gYE1Oyb2ecCXAO,after,anxiety,7
R_3gYE1Oyb2ecCXAO,after,depression,9
R_3gYE1Oyb2ecCXAO,after,stress,11
R_3gYE1Oyb2ecCXAO,before,anxiety,7
R_3gYE1Oyb2ecCXAO,before,depression,7
R_3gYE1Oyb2ecCXAO,before,stress,7
R_3hEAA1sGTLuhlZP,after,anxiety,8
R_3hEAA1sGTLuhlZP,after,depression,26
R_3hEAA1sGTLuhlZP,after,stress,17
R_3hEAA1sGTLuhlZP,before,anxiety,9
R_3hEAA1sGTLuhlZP,before,depression,26
R_3hEAA1sGTLuhlZP,before,stress,17
R_3HpP9AcM8KfmlN5,after,anxiety,13
R_3HpP9AcM8KfmlN5,after,depression,27
R_3HpP9AcM8KfmlN5,after,stress,21
R_3HpP9AcM8KfmlN5,before,anxiety,11
R_3HpP9AcM8KfmlN5,before,depression,23
R_3HpP9AcM8KfmlN5,before,stress,17
R_3HS9n2GsIIHkDkT,after,anxiety,8
R_3HS9n2GsIIHkDkT,after,depression,8
R_3HS9n2GsIIHkDkT,after,stress,10
R_3HS9n2GsIIHkDkT,before,anxiety,7
R_3HS9n2GsIIHkDkT,before,depression,7
R_3HS9n2GsIIHkDkT,before,stress,9
R_3hywX9R1oSIynmb,after,anxiety,10
R_3hywX9R1oSIynmb,after,depression,12
R_3hywX9R1oSIynmb,after,stress,16
R_3hywX9R1oSIynmb,before,anxiety,15
R_3hywX9R1oSIynmb,before,depression,28
R_3hywX9R1oSIynmb,before,stress,18
R_3iWtUWUbIxPab5K,after,anxiety,8
R_3iWtUWUbIxPab5K,after,depression,9
R_3iWtUWUbIxPab5K,after,stress,12
R_3iWtUWUbIxPab5K,before,anxiety,7
R_3iWtUWUbIxPab5K,before,depression,11
R_3iWtUWUbIxPab5K,before,stress,9
R_3JecnAA27cFGR9J,after,anxiety,10
R_3JecnAA27cFGR9J,after,depression,13
R_3JecnAA27cFGR9J,after,stress,12
R_3JecnAA27cFGR9J,before,anxiety,8
R_3JecnAA27cFGR9J,before,depression,8
R_3JecnAA27cFGR9J,before,stress,10
R_3jV6I52yPFAZ8oy,after,anxiety,8
R_3jV6I52yPFAZ8oy,after,depression,13
R_3jV6I52yPFAZ8oy,after,stress,8
R_3jV6I52yPFAZ8oy,before,anxiety,7
R_3jV6I52yPFAZ8oy,before,depression,8
R_3jV6I52yPFAZ8oy,before,stress,9
R_3KCvZebmGxmSVat,after,anxiety,9
R_3KCvZebmGxmSVat,after,depression,11
R_3KCvZebmGxmSVat,after,stress,12
R_3KCvZebmGxmSVat,before,anxiety,12
R_3KCvZebmGxmSVat,before,depression,23
R_3KCvZebmGxmSVat,before,stress,15
R_3koLHqG1bLK3yy5,after,anxiety,16
R_3koLHqG1bLK3yy5,after,depression,18
R_3koLHqG1bLK3yy5,after,stress,17
R_3koLHqG1bLK3yy5,before,anxiety,14
R_3koLHqG1bLK3yy5,before,depression,14
R_3koLHqG1bLK3yy5,before,stress,13
R_3Kwm6MO1bfGie9a,after,anxiety,11
R_3Kwm6MO1bfGie9a,after,depression,15
R_3Kwm6MO1bfGie9a,after,stress,17
R_3Kwm6MO1bfGie9a,before,anxiety,12
R_3Kwm6MO1bfGie9a,before,depression,18
R_3Kwm6MO1bfGie9a,before,stress,17
R_3lxovCWhEaeqaCs,after,anxiety,17
R_3lxovCWhEaeqaCs,after,depression,22
R_3lxovCWhEaeqaCs,after,stress,26
R_3lxovCWhEaeqaCs,before,anxiety,19
R_3lxovCWhEaeqaCs,before,depression,24
R_3lxovCWhEaeqaCs,before,stress,24
R_3m4gEtF4OFDZWgM,after,anxiety,9
R_3m4gEtF4OFDZWgM,after,depression,10
R_3m4gEtF4OFDZWgM,after,stress,14
R_3m4gEtF4OFDZWgM,before,anxiety,8
R_3m4gEtF4OFDZWgM,before,depression,9
R_3m4gEtF4OFDZWgM,before,stress,13
R_3M4IeaDW99mC9dK,after,anxiety,11
R_3M4IeaDW99mC9dK,after,depression,7
R_3M4IeaDW99mC9dK,after,stress,10
R_3M4IeaDW99mC9dK,before,anxiety,11
R_3M4IeaDW99mC9dK,before,depression,10
R_3M4IeaDW99mC9dK,before,stress,12
R_3n2iadGDdM5zQ7k,after,anxiety,8
R_3n2iadGDdM5zQ7k,after,depression,10
R_3n2iadGDdM5zQ7k,after,stress,13
R_3n2iadGDdM5zQ7k,before,anxiety,9
R_3n2iadGDdM5zQ7k,before,depression,10
R_3n2iadGDdM5zQ7k,before,stress,10
R_3ne0xvsnUk3Dg2b,after,anxiety,15
R_3ne0xvsnUk3Dg2b,after,depression,16
R_3ne0xvsnUk3Dg2b,after,stress,20
R_3ne0xvsnUk3Dg2b,before,anxiety,15
R_3ne0xvsnUk3Dg2b,before,depression,13
R_3ne0xvsnUk3Dg2b,before,stress,17
R_3nkCL8JrVmutsy2,after,anxiety,15
R_3nkCL8JrVmutsy2,after,depression,16
R_3nkCL8JrVmutsy2,after,stress,19
R_3nkCL8JrVmutsy2,before,anxiety,21
R_3nkCL8JrVmutsy2,before,depression,24
R_3nkCL8JrVmutsy2,before,stress,24
R_3O0Oame9dqBbP5b,after,anxiety,8
R_3O0Oame9dqBbP5b,after,depression,7
R_3O0Oame9dqBbP5b,after,stress,11
R_3O0Oame9dqBbP5b,before,anxiety,8
R_3O0Oame9dqBbP5b,before,depression,7
R_3O0Oame9dqBbP5b,before,stress,8
R_3OEuDPyfhuyKTkd,after,anxiety,14
R_3OEuDPyfhuyKTkd,after,depression,15
R_3OEuDPyfhuyKTkd,after,stress,18
R_3OEuDPyfhuyKTkd,before,anxiety,11
R_3OEuDPyfhuyKTkd,before,depression,11
R_3OEuDPyfhuyKTkd,before,stress,13
R_3oLsLBM6ZWrfpVQ,after,anxiety,17
R_3oLsLBM6ZWrfpVQ,after,depression,28
R_3oLsLBM6ZWrfpVQ,after,stress,24
R_3oLsLBM6ZWrfpVQ,before,anxiety,9
R_3oLsLBM6ZWrfpVQ,before,depression,17
R_3oLsLBM6ZWrfpVQ,before,stress,13
R_3PAINhZstYwZKnG,after,anxiety,11.726315789473684
R_3PAINhZstYwZKnG,after,depression,15
R_3PAINhZstYwZKnG,after,stress,12
R_3PAINhZstYwZKnG,before,anxiety,12
R_3PAINhZstYwZKnG,before,depression,16
R_3PAINhZstYwZKnG,before,stress,15
R_3pajSVQnjGXyVpt,after,anxiety,14
R_3pajSVQnjGXyVpt,after,depression,21
R_3pajSVQnjGXyVpt,after,stress,13
R_3pajSVQnjGXyVpt,before,anxiety,14
R_3pajSVQnjGXyVpt,before,depression,20
R_3pajSVQnjGXyVpt,before,stress,16
R_3pcoKZhAb81bmCu,after,anxiety,20
R_3pcoKZhAb81bmCu,after,depression,28
R_3pcoKZhAb81bmCu,after,stress,25
R_3pcoKZhAb81bmCu,before,anxiety,20
R_3pcoKZhAb81bmCu,before,depression,26
R_3pcoKZhAb81bmCu,before,stress,21
R_3PjYxPdMelfAuAx,after,anxiety,14
R_3PjYxPdMelfAuAx,after,depression,18
R_3PjYxPdMelfAuAx,after,stress,18
R_3PjYxPdMelfAuAx,before,anxiety,15
R_3PjYxPdMelfAuAx,before,depression,18
R_3PjYxPdMelfAuAx,before,stress,15
R_3scUafsIK61edPZ,after,anxiety,20
R_3scUafsIK61edPZ,after,depression,22
R_3scUafsIK61edPZ,after,stress,24
R_3scUafsIK61edPZ,before,anxiety,17
R_3scUafsIK61edPZ,before,depression,17
R_3scUafsIK61edPZ,before,stress,19
R_3VJUdRxHSSY9KRH,after,anxiety,13
R_3VJUdRxHSSY9KRH,after,depression,22
R_3VJUdRxHSSY9KRH,after,stress,14
R_3VJUdRxHSSY9KRH,before,anxiety,12
R_3VJUdRxHSSY9KRH,before,depression,20
R_3VJUdRxHSSY9KRH,before,stress,13
R_4IVTY228ghNiU4V,after,anxiety,7
R_4IVTY228ghNiU4V,after,depression,12
R_4IVTY228ghNiU4V,after,stress,13
R_4IVTY228ghNiU4V,before,anxiety,8
R_4IVTY228ghNiU4V,before,depression,10
R_4IVTY228ghNiU4V,before,stress,13
R_4UciCNgShnGGPRv,after,anxiety,12
R_4UciCNgShnGGPRv,after,depression,25
R_4UciCNgShnGGPRv,after,stress,13
R_4UciCNgShnGGPRv,before,anxiety,11
R_4UciCNgShnGGPRv,before,depression,23
R_4UciCNgShnGGPRv,before,stress,9
R_54O3tQvET3fkQAV,after,anxiety,7
R_54O3tQvET3fkQAV,after,depression,12
R_54O3tQvET3fkQAV,after,stress,12
R_54O3tQvET3fkQAV,before,anxiety,8
R_54O3tQvET3fkQAV,before,depression,12
R_54O3tQvET3fkQAV,before,stress,11
R_6kZae0087zktvOx,after,anxiety,14
R_6kZae0087zktvOx,after,depression,25
R_6kZae0087zktvOx,after,stress,19
R_6kZae0087zktvOx,before,anxiety,13
R_6kZae0087zktvOx,before,depression,16
R_6kZae0087zktvOx,before,stress,14
R_8CChr0q2zu0tWLf,after,anxiety,17
R_8CChr0q2zu0tWLf,after,depression,26
R_8CChr0q2zu0tWLf,after,stress,21
R_8CChr0q2zu0tWLf,before,anxiety,15
R_8CChr0q2zu0tWLf,before,depression,23
R_8CChr0q2zu0tWLf,before,stress,19
R_8jHHv1qsC7vCAz7,after,anxiety,8
R_8jHHv1qsC7vCAz7,after,depression,13
R_8jHHv1qsC7vCAz7,after,stress,16
R_8jHHv1qsC7vCAz7,before,anxiety,7
R_8jHHv1qsC7vCAz7,before,depression,9
R_8jHHv1qsC7vCAz7,before,stress,13
R_9tazVdP7WtK9BAJ,after,anxiety,8
R_9tazVdP7WtK9BAJ,after,depression,13
R_9tazVdP7WtK9BAJ,after,stress,11
R_9tazVdP7WtK9BAJ,before,anxiety,8.373684210526315
R_9tazVdP7WtK9BAJ,before,depression,7
R_9tazVdP7WtK9BAJ,before,stress,7
R_9Z70MwcyCsPC9X3,after,anxiety,13
R_9Z70MwcyCsPC9X3,after,depression,21
R_9Z70MwcyCsPC9X3,after,stress,19
R_9Z70MwcyCsPC9X3,before,anxiety,11
R_9Z70MwcyCsPC9X3,before,depression,17
R_9Z70MwcyCsPC9X3,before,stress,12
R_A5JYMcChIUBrgWJ,after,anxiety,8
R_A5JYMcChIUBrgWJ,after,depression,10
R_A5JYMcChIUBrgWJ,after,stress,13
R_A5JYMcChIUBrgWJ,before,anxiety,7
R_A5JYMcChIUBrgWJ,before,depression,8
R_A5JYMcChIUBrgWJ,before,stress,13
R_b25c1SzzqBXhNlf,after,anxiety,19
R_b25c1SzzqBXhNlf,after,depression,22
R_b25c1SzzqBXhNlf,after,stress,20
R_b25c1SzzqBXhNlf,before,anxiety,17
R_b25c1SzzqBXhNlf,before,depression,24
R_b25c1SzzqBXhNlf,before,stress,17
R_b3OqdK3QYKKuHYd,after,anxiety,9
R_b3OqdK3QYKKuHYd,after,depression,14
R_b3OqdK3QYKKuHYd,after,stress,14
R_b3OqdK3QYKKuHYd,before,anxiety,9
R_b3OqdK3QYKKuHYd,before,depression,8
R_b3OqdK3QYKKuHYd,before,stress,9
R_BDGcUeEGjSpIacN,after,anxiety,15
R_BDGcUeEGjSpIacN,after,depression,24
R_BDGcUeEGjSpIacN,after,stress,21
R_BDGcUeEGjSpIacN,before,anxiety,14
R_BDGcUeEGjSpIacN,before,depression,16
R_BDGcUeEGjSpIacN,before,stress,16
R_BPqFXh1wkgyB1Tz,after,anxiety,7
R_BPqFXh1wkgyB1Tz,after,depression,18
R_BPqFXh1wkgyB1Tz,after,stress,25
R_BPqFXh1wkgyB1Tz,before,anxiety,8
R_BPqFXh1wkgyB1Tz,before,depression,15
R_BPqFXh1wkgyB1Tz,before,stress,16
R_brWqcjWNLR2SR6p,after,anxiety,14
R_brWqcjWNLR2SR6p,after,depression,16
R_brWqcjWNLR2SR6p,after,stress,20
R_brWqcjWNLR2SR6p,before,anxiety,8
R_brWqcjWNLR2SR6p,before,depression,10
R_brWqcjWNLR2SR6p,before,stress,11
R_BSsMj7rx2Tnixot,after,anxiety,10
R_BSsMj7rx2Tnixot,after,depression,16
R_BSsMj7rx2Tnixot,after,stress,12
R_BSsMj7rx2Tnixot,before,anxiety,7
R_BSsMj7rx2Tnixot,before,depression,13
R_BSsMj7rx2Tnixot,before,stress,9
R_BueCPimsWc9Utd7,after,anxiety,8
R_BueCPimsWc9Utd7,after,depression,9.41578947368421
R_BueCPimsWc9Utd7,after,stress,11
R_BueCPimsWc9Utd7,before,anxiety,7
R_BueCPimsWc9Utd7,before,depression,8
R_BueCPimsWc9Utd7,before,stress,11
R_cTISqj1k1d4BAOd,after,anxiety,14
R_cTISqj1k1d4BAOd,after,depression,17
R_cTISqj1k1d4BAOd,after,stress,16.07936507936508
R_cTISqj1k1d4BAOd,before,anxiety,8
R_cTISqj1k1d4BAOd,before,depression,9
R_cTISqj1k1d4BAOd,before,stress,12
R_DejQ8cSCeZ4rekp,after,anxiety,16
R_DejQ8cSCeZ4rekp,after,depression,22
R_DejQ8cSCeZ4rekp,after,stress,17
R_DejQ8cSCeZ4rekp,before,anxiety,12
R_DejQ8cSCeZ4rekp,before,depression,19
R_DejQ8cSCeZ4rekp,before,stress,17
R_OP7imJenh3QEzHr,after,anxiety,10
R_OP7imJenh3QEzHr,after,depression,28
R_OP7imJenh3QEzHr,after,stress,21
R_OP7imJenh3QEzHr,before,anxiety,12
R_OP7imJenh3QEzHr,before,depression,26
R_OP7imJenh3QEzHr,before,stress,21
R_OPvs1zUpPEvZoEp,after,anxiety,9
R_OPvs1zUpPEvZoEp,after,depression,9
R_OPvs1zUpPEvZoEp,after,stress,8
R_OPvs1zUpPEvZoEp,before,anxiety,9
R_OPvs1zUpPEvZoEp,before,depression,9
R_OPvs1zUpPEvZoEp,before,stress,9
R_p5CA0SZn571DSEN,after,anxiety,13
R_p5CA0SZn571DSEN,after,depression,14
R_p5CA0SZn571DSEN,after,stress,16
R_p5CA0SZn571DSEN,before,anxiety,12
R_p5CA0SZn571DSEN,before,depression,14
R_p5CA0SZn571DSEN,before,stress,10
R_piX57LSmaReTby1,after,anxiety,12
R_piX57LSmaReTby1,after,depression,12
R_piX57LSmaReTby1,after,stress,20
R_piX57LSmaReTby1,before,anxiety,16
R_piX57LSmaReTby1,before,depression,15
R_piX57LSmaReTby1,before,stress,20
R_pJBqW9a6blfxMnn,after,anxiety,8
R_pJBqW9a6blfxMnn,after,depression,11
R_pJBqW9a6blfxMnn,after,stress,8
R_pJBqW9a6blfxMnn,before,anxiety,8
R_pJBqW9a6blfxMnn,before,depression,8
R_pJBqW9a6blfxMnn,before,stress,9
R_R80uXkBmWsWOzfP,after,anxiety,7
R_R80uXkBmWsWOzfP,after,depression,8
R_R80uXkBmWsWOzfP,after,stress,7
R_R80uXkBmWsWOzfP,before,anxiety,8
R_R80uXkBmWsWOzfP,before,depression,7
R_R80uXkBmWsWOzfP,before,stress,12
R_RePvY6Xpy9N1z45,after,anxiety,15.407407407407408
R_RePvY6Xpy9N1z45,after,depression,21
R_RePvY6Xpy9N1z45,after,stress,24
R_RePvY6Xpy9N1z45,before,anxiety,15
R_RePvY6Xpy9N1z45,before,depression,22
R_RePvY6Xpy9N1z45,before,stress,18
R_RLcbhnqjnjLiaVX,after,anxiety,9
R_RLcbhnqjnjLiaVX,after,depression,8
R_RLcbhnqjnjLiaVX,after,stress,11
R_RLcbhnqjnjLiaVX,before,anxiety,10
R_RLcbhnqjnjLiaVX,before,depression,11
R_RLcbhnqjnjLiaVX,before,stress,20
R_RzB3YPB2gpL3ylr,after,anxiety,7
R_RzB3YPB2gpL3ylr,after,depression,7
R_RzB3YPB2gpL3ylr,after,stress,8
R_RzB3YPB2gpL3ylr,before,anxiety,7
R_RzB3YPB2gpL3ylr,before,depression,8
R_RzB3YPB2gpL3ylr,before,stress,7
R_SBupPeUb0kJ7NJL,after,anxiety,16.40740740740741
R_SBupPeUb0kJ7NJL,after,depression,24
R_SBupPeUb0kJ7NJL,after,stress,27
R_SBupPeUb0kJ7NJL,before,anxiety,8
R_SBupPeUb0kJ7NJL,before,depression,9
R_SBupPeUb0kJ7NJL,before,stress,15
R_SIf4380kHiu7wAh,after,anxiety,15
R_SIf4380kHiu7wAh,after,depression,20
R_SIf4380kHiu7wAh,after,stress,15
R_SIf4380kHiu7wAh,before,anxiety,10
R_SIf4380kHiu7wAh,before,depression,13
R_SIf4380kHiu7wAh,before,stress,13
R_SOViMCN9d7ybO8h,after,anxiety,17
R_SOViMCN9d7ybO8h,after,depression,16
R_SOViMCN9d7ybO8h,after,stress,17
R_SOViMCN9d7ybO8h,before,anxiety,12
R_SOViMCN9d7ybO8h,before,depression,14
R_SOViMCN9d7ybO8h,before,stress,11
R_SUcU46CryPkShsR,after,anxiety,16
R_SUcU46CryPkShsR,after,depression,27
R_SUcU46CryPkShsR,after,stress,20
R_SUcU46CryPkShsR,before,anxiety,13
R_SUcU46CryPkShsR,before,depression,19
R_SUcU46CryPkShsR,before,stress,18
R_UoPiHE2v8sEVOJb,after,anxiety,16
R_UoPiHE2v8sEVOJb,after,depression,26
R_UoPiHE2v8sEVOJb,after,stress,23
R_UoPiHE2v8sEVOJb,before,anxiety,15
R_UoPiHE2v8sEVOJb,before,depression,22
R_UoPiHE2v8sEVOJb,before,stress,21
R_upLgg7PndxOE2Vr,after,anxiety,11
R_upLgg7PndxOE2Vr,after,depression,12
R_upLgg7PndxOE2Vr,after,stress,10
R_upLgg7PndxOE2Vr,before,anxiety,11
R_upLgg7PndxOE2Vr,before,depression,16
R_upLgg7PndxOE2Vr,before,stress,14
R_UtoTopbBz0tqPqp,after,anxiety,11
R_UtoTopbBz0tqPqp,after,depression,12
R_UtoTopbBz0tqPqp,after,stress,16
R_UtoTopbBz0tqPqp,before,anxiety,8
R_UtoTopbBz0tqPqp,before,depression,10
R_UtoTopbBz0tqPqp,before,stress,12
R_UuOGjA6wOYIRHUt,after,anxiety,14
R_UuOGjA6wOYIRHUt,after,depression,23
R_UuOGjA6wOYIRHUt,after,stress,19
R_UuOGjA6wOYIRHUt,before,anxiety,11
R_UuOGjA6wOYIRHUt,before,depression,15
R_UuOGjA6wOYIRHUt,before,stress,15
R_WerDtRBiVK6hlnP,after,anxiety,14
R_WerDtRBiVK6hlnP,after,depression,28
R_WerDtRBiVK6hlnP,after,stress,26
R_WerDtRBiVK6hlnP,before,anxiety,11
R_WerDtRBiVK6hlnP,before,depression,26
R_WerDtRBiVK6hlnP,before,stress,20
R_WxPm6DIjeTENfxv,after,anxiety,10
R_WxPm6DIjeTENfxv,after,depression,12
R_WxPm6DIjeTENfxv,after,stress,19
R_WxPm6DIjeTENfxv,before,anxiety,9
R_WxPm6DIjeTENfxv,before,depression,12
R_WxPm6DIjeTENfxv,before,stress,14
R_Xjm191b0NxVNvbz,after,anxiety,11
R_Xjm191b0NxVNvbz,after,depression,22
R_Xjm191b0NxVNvbz,after,stress,19
R_Xjm191b0NxVNvbz,before,anxiety,11
R_Xjm191b0NxVNvbz,before,depression,16
R_Xjm191b0NxVNvbz,before,stress,14
R_z7JR0f6BK2Ps1i1,after,anxiety,18
R_z7JR0f6BK2Ps1i1,after,depression,22
R_z7JR0f6BK2Ps1i1,after,stress,21
