response_id,time,subscale,score
R_O22BvtbesSiM9H3,after,external_regulation,30
R_O22BvtbesSiM9H3,after,identified_regulation,22
R_O22BvtbesSiM9H3,after,instrinsic_motivation,24
R_O22BvtbesSiM9H3,after,integrated_regulation,22
R_O22BvtbesSiM9H3,after,introjected_regulation,34
R_O22BvtbesSiM9H3,before,amotivation,24
R_O22BvtbesSiM9H3,before,external_regulation,34
R_O22BvtbesSiM9H3,before,identified_regulation,26
R_O22BvtbesSiM9H3,before,instrinsic_motivation,28
R_O22BvtbesSiM9H3,before,integrated_regulation,22
R_O22BvtbesSiM9H3,before,introjected_regulation,32
R_O9VAqYUDUshWv73,after,amotivation,12
R_O9VAqYUDUshWv73,after,external_regulation,18
R_O9VAqYUDUshWv73,after,identified_regulation,20
R_O9VAqYUDUshWv73,after,instrinsic_motivation,26
R_O9VAqYUDUshWv73,after,integrated_regulation,18
R_O9VAqYUDUshWv73,after,introjected_regulation,12
R_O9VAqYUDUshWv73,before,amotivation,12
R_O9VAqYUDUshWv73,before,external_regulation,18
R_O9VAqYUDUshWv73,before,identified_regulation,20
R_O9VAqYUDUshWv73,before,instrinsic_motivation,26
R_O9VAqYUDUshWv73,before,integrated_regulation,18
R_O9VAqYUDUshWv73,before,introjected_regulation,14
R_p59dkfQNljmhosh,after,amotivation,12
R_p59dkfQNljmhosh,after,external_regulation,18
R_p59dkfQNljmhosh,after,identified_regulation,20
R_p59dkfQNljmhosh,after,instrinsic_motivation,26
R_p59dkfQNljmhosh,after,integrated_regulation,18
R_p59dkfQNljmhosh,after,introjected_regulation,12
R_p59dkfQNljmhosh,before,amotivation,12
R_p59dkfQNljmhosh,before,external_regulation,18
R_p59dkfQNljmhosh,before,identified_regulation,20
R_p59dkfQNljmhosh,before,instrinsic_motivation,26
R_p59dkfQNljmhosh,before,integrated_regulation,18
R_p59dkfQNljmhosh,before,introjected_regulation,14
R_Rfb8RkRh6RRJLTr,after,amotivation,6
R_Rfb8RkRh6RRJLTr,after,external_regulation,12
R_Rfb8RkRh6RRJLTr,after,identified_regulation,10
R_Rfb8RkRh6RRJLTr,after,instrinsic_motivation,24
R_Rfb8RkRh6RRJLTr,after,integrated_regulation,6
R_Rfb8RkRh6RRJLTr,after,introjected_regulation,6
R_Rfb8RkRh6RRJLTr,before,amotivation,12
R_Rfb8RkRh6RRJLTr,before,external_regulation,18
R_Rfb8RkRh6RRJLTr,before,identified_regulation,20
R_Rfb8RkRh6RRJLTr,before,instrinsic_motivation,26
R_Rfb8RkRh6RRJLTr,before,integrated_regulation,18
R_Rfb8RkRh6RRJLTr,before,introjected_regulation,14
R_SDnvXDdPlMdrs9r,after,amotivation,6
R_SDnvXDdPlMdrs9r,after,external_regulation,6
R_SDnvXDdPlMdrs9r,after,identified_regulation,34
R_SDnvXDdPlMdrs9r,after,instrinsic_motivation,36
R_SDnvXDdPlMdrs9r,after,integrated_regulation,26
R_SDnvXDdPlMdrs9r,after,introjected_regulation,12
R_SDnvXDdPlMdrs9r,before,amotivation,6
R_SDnvXDdPlMdrs9r,before,external_regulation,6
R_SDnvXDdPlMdrs9r,before,identified_regulation,36
R_SDnvXDdPlMdrs9r,before,instrinsic_motivation,36
R_SDnvXDdPlMdrs9r,before,integrated_regulation,22
R_SDnvXDdPlMdrs9r,before,introjected_regulation,12
R_Ub92pGLz1xv4fbr,after,amotivation,6
R_Ub92pGLz1xv4fbr,after,external_regulation,24
R_Ub92pGLz1xv4fbr,after,identified_regulation,22
R_Ub92pGLz1xv4fbr,after,instrinsic_motivation,32
R_Ub92pGLz1xv4fbr,after,integrated_regulation,24
R_Ub92pGLz1xv4fbr,after,introjected_regulation,12
R_Ub92pGLz1xv4fbr,before,amotivation,10
R_Ub92pGLz1xv4fbr,before,external_regulation,22
R_Ub92pGLz1xv4fbr,before,identified_regulation,26
R_Ub92pGLz1xv4fbr,before,instrinsic_motivation,28
R_Ub92pGLz1xv4fbr,before,integrated_regulation,24
R_Ub92pGLz1xv4fbr,before,introjected_regulation,12
R_V213xJcCci8mpHj,after,amotivation,6
R_V213xJcCci8mpHj,after,external_regulation,22
R_V213xJcCci8mpHj,after,identified_regulation,26
R_V213xJcCci8mpHj,after,instrinsic_motivation,24
R_V213xJcCci8mpHj,after,integrated_regulation,22
R_V213xJcCci8mpHj,after,introjected_regulation,10
R_V213xJcCci8mpHj,before,amotivation,6
R_V213xJcCci8mpHj,before,external_regulation,26
R_V213xJcCci8mpHj,before,identified_regulation,20
R_V213xJcCci8mpHj,before,instrinsic_motivation,28
R_V213xJcCci8mpHj,before,integrated_regulation,24
R_V213xJcCci8mpHj,before,introjected_regulation,12
R_vlag3f3fIWmaxeV,after,amotivation,24
R_vlag3f3fIWmaxeV,after,external_regulation,26
R_vlag3f3fIWmaxeV,after,identified_regulation,24
R_vlag3f3fIWmaxeV,after,instrinsic_motivation,30
R_vlag3f3fIWmaxeV,after,integrated_regulation,28
R_vlag3f3fIWmaxeV,after,introjected_regulation,26
R_vlag3f3fIWmaxeV,before,amotivation,10
R_vlag3f3fIWmaxeV,before,external_regulation,24
R_vlag3f3fIWmaxeV,before,identified_regulation,20
R_vlag3f3fIWmaxeV,before,instrinsic_motivation,24
R_vlag3f3fIWmaxeV,before,integrated_regulation,20
R_vlag3f3fIWmaxeV,before,introjected_regulation,14
R_w7AV8G1eEuySSVr,after,amotivation,6
R_w7AV8G1eEuySSVr,after,external_regulation,6
R_w7AV8G1eEuySSVr,after,identified_regulation,22
R_w7AV8G1eEuySSVr,after,instrinsic_motivation,28
R_w7AV8G1eEuySSVr,after,integrated_regulation,18
R_w7AV8G1eEuySSVr,after,introjected_regulation,6
R_w7AV8G1eEuySSVr,before,amotivation,6
R_w7AV8G1eEuySSVr,before,external_regulation,6
R_w7AV8G1eEuySSVr,before,identified_regulation,24
R_w7AV8G1eEuySSVr,before,instrinsic_motivation,24
R_w7AV8G1eEuySSVr,before,integrated_regulation,22
R_w7AV8G1eEuySSVr,before,introjected_regulation,6
R_WkD2Xf1StVlY1k5,after,amotivation,6
R_WkD2Xf1StVlY1k5,after,external_regulation,24
R_WkD2Xf1StVlY1k5,after,identified_regulation,8
R_WkD2Xf1StVlY1k5,after,instrinsic_motivation,22
R_WkD2Xf1StVlY1k5,after,integrated_regulation,6
R_WkD2Xf1StVlY1k5,after,introjected_regulation,6
R_WkD2Xf1StVlY1k5,before,amotivation,16
R_WkD2Xf1StVlY1k5,before,external_regulation,20
R_WkD2Xf1StVlY1k5,before,identified_regulation,12
R_WkD2Xf1StVlY1k5,before,instrinsic_motivation,30
R_WkD2Xf1StVlY1k5,before,integrated_regulation,14
R_WkD2Xf1StVlY1k5,before,introjected_regulation,6
R_Wrr9h9YwjeBoNpf,after,amotivation,6
R_Wrr9h9YwjeBoNpf,after,external_regulation,20
R_Wrr9h9YwjeBoNpf,after,identified_regulation,22
R_Wrr9h9YwjeBoNpf,after,instrinsic_motivation,26
R_Wrr9h9YwjeBoNpf,after,integrated_regulation,22
R_Wrr9h9YwjeBoNpf,after,introjected_regulation,6
R_Wrr9h9YwjeBoNpf,before,amotivation,6
R_Wrr9h9YwjeBoNpf,before,external_regulation,22
R_Wrr9h9YwjeBoNpf,before,identified_regulation,28
R_Wrr9h9YwjeBoNpf,before,instrinsic_motivation,28
R_Wrr9h9YwjeBoNpf,before,integrated_regulation,26
R_Wrr9h9YwjeBoNpf,before,introjected_regulation,6
R_XYYWZaTga3BEXdL,after,amotivation,6
R_XYYWZaTga3BEXdL,after,external_regulation,20
R_XYYWZaTga3BEXdL,after,identified_regulation,24
R_XYYWZaTga3BEXdL,after,instrinsic_motivation,26
R_XYYWZaTga3BEXdL,after,integrated_regulation,24
R_XYYWZaTga3BEXdL,after,introjected_regulation,12
R_XYYWZaTga3BEXdL,before,amotivation,8
R_XYYWZaTga3BEXdL,before,external_regulation,18
R_XYYWZaTga3BEXdL,before,identified_regulation,22
R_XYYWZaTga3BEXdL,before,instrinsic_motivation,34
R_XYYWZaTga3BEXdL,before,integrated_regulation,24
R_XYYWZaTga3BEXdL,before,introjected_regulation,12
R_yl0OHDoTCu63b7b,after,amotivation,24
R_yl0OHDoTCu63b7b,after,external_regulation,22
R_yl0OHDoTCu63b7b,after,identified_regulation,22
R_yl0OHDoTCu63b7b,after,instrinsic_motivation,28
R_yl0OHDoTCu63b7b,after,integrated_regulation,24
R_yl0OHDoTCu63b7b,after,introjected_regulation,24
R_yl0OHDoTCu63b7b,before,amotivation,24
R_yl0OHDoTCu63b7b,before,external_regulation,18
R_yl0OHDoTCu63b7b,before,identified_regulation,20
R_yl0OHDoTCu63b7b,before,instrinsic_motivation,30
R_yl0OHDoTCu63b7b,before,integrated_regulation,32
R_yl0OHDoTCu63b7b,before,introjected_regulation,12
R_ZIyPy9Dq6G7mGIx,after,amotivation,12
R_ZIyPy9Dq6G7mGIx,after,external_regulation,12
R_ZIyPy9Dq6G7mGIx,after,identified_regulation,8
R_ZIyPy9Dq6G7mGIx,after,instrinsic_motivation,32
R_ZIyPy9Dq6G7mGIx,after,integrated_regulation,6
R_ZIyPy9Dq6G7mGIx,after,introjected_regulation,6
R_ZIyPy9Dq6G7mGIx,before,amotivation,16
R_ZIyPy9Dq6G7mGIx,before,external_regulation,12
R_ZIyPy9Dq6G7mGIx,before,identified_regulation,12
R_ZIyPy9Dq6G7mGIx,before,instrinsic_motivation,32
R_ZIyPy9Dq6G7mGIx,before,integrated_regulation,6
R_ZIyPy9Dq6G7mGIx,before,introjected_regulation,6
R_zSuKsNMuq2O2oA9,after,amotivation,6
R_zSuKsNMuq2O2oA9,after,external_regulation,6
R_zSuKsNMuq2O2oA9,after,identified_regulation,18
R_zSuKsNMuq2O2oA9,after,instrinsic_motivation,28
R_zSuKsNMuq2O2oA9,after,integrated_regulation,18
R_zSuKsNMuq2O2oA9,after,introjected_regulation,6
R_zSuKsNMuq2O2oA9,before,amotivation,6
R_zSuKsNMuq2O2oA9,before,external_regulation,10
R_zSuKsNMuq2O2oA9,before,identified_regulation,22
R_zSuKsNMuq2O2oA9,before,instrinsic_motivation,28
R_zSuKsNMuq2O2oA9,before,integrated_regulation,24
R_zSuKsNMuq2O2oA9,before,introjected_regulation,12
